date,datatype,station,attributes,value
2018-06-01T00:00:00,PRCP,GHCND:RQ1PRPC0002,"1,,,N",49.0
2018-06-01T00:00:00,PRCP,GHCND:RQ1PRQB0001,",a,,N",38.3
2018-06-01T00:00:00,PRCP,GHCND:RQ1PRRN0003,",a,,N",75.2
2018-06-01T00:00:00,PRCP,GHCND:RQ1PRRN0004,",,,N",97.4
2018-06-01T00:00:00,PRCP,GHCND:RQ1PRSJ0003,",a,,N",91.6
2018-06-01T00:00:00,PRCP,GHCND:RQ1PRSJ0008,",,,N",88.3
2018-06-01T00:00:00,PRCP,GHCND:RQC00660061,"1,a,,7",67.9
2018-06-01T00:00:00,PRCP,GHCND:RQC00660152,"1,a,,7",109.0
2018-06-01T00:00:00,PRCP,GHCND:RQC00660158,",,,7",87.0
2018-06-01T00:00:00,PRCP,GHCND:RQC00660426,"1,,,7",128.8
2018-06-01T00:00:00,PRCP,GHCND:RQC00661345,",,,7",76.7
2018-06-01T00:00:00,PRCP,GHCND:RQC00662633,",,,7",208.2
2018-06-01T00:00:00,PRCP,GHCND:RQC00662801,",,,7",183.0
2018-06-01T00:00:00,PRCP,GHCND:RQC00663023,",,,7",7.6
2018-06-01T00:00:00,PRCP,GHCND:RQC00663431,",,,7",171.5
2018-06-01T00:00:00,PRCP,GHCND:RQC00663532,",,,7",49.6
2018-06-01T00:00:00,PRCP,GHCND:RQC00663904,",a,,7",102.7
2018-06-01T00:00:00,PRCP,GHCND:RQC00664193,",,,7",131.9
2018-06-01T00:00:00,PRCP,GHCND:RQC00664331,",,,7",153.2
2018-06-01T00:00:00,PRCP,GHCND:RQC00664614,"5,a,,7",75.0
2018-06-01T00:00:00,PRCP,GHCND:RQC00664867,",,,7",194.4
2018-06-01T00:00:00,PRCP,GHCND:RQC00665020,"1,a,,7",43.4
2018-06-01T00:00:00,PRCP,GHCND:RQC00665064,",,,7",151.5
2018-06-01T00:00:00,PRCP,GHCND:RQC00665097,",,,7",37.8
2018-06-01T00:00:00,PRCP,GHCND:RQC00665693,",,,7",0.0
2018-06-01T00:00:00,PRCP,GHCND:RQC00665807,",,,7",69.8
2018-06-01T00:00:00,PRCP,GHCND:RQC00665908,"2,a,,7",155.5
2018-06-01T00:00:00,PRCP,GHCND:RQC00665911,",a,,7",294.2
2018-06-01T00:00:00,PRCP,GHCND:RQC00666343,",,,7",87.4
2018-06-01T00:00:00,PRCP,GHCND:RQC00666361,",a,,7",67.6
2018-06-01T00:00:00,PRCP,GHCND:RQC00666390,",,,7",120.1
2018-06-01T00:00:00,PRCP,GHCND:RQC00666725,",,,7",108.2
2018-06-01T00:00:00,PRCP,GHCND:RQC00666730,",,,7",100.1
2018-06-01T00:00:00,PRCP,GHCND:RQC00666805,",,,7",129.0
2018-06-01T00:00:00,PRCP,GHCND:RQC00668144,",,,7",182.3
2018-06-01T00:00:00,PRCP,GHCND:RQC00668536,",,,7",43.7
2018-06-01T00:00:00,PRCP,GHCND:RQC00668814,",a,,7",91.0
2018-06-01T00:00:00,PRCP,GHCND:RQC00668815,",,,7",192.3
2018-06-01T00:00:00,PRCP,GHCND:RQC00669415,",,,7",88.3
2018-06-01T00:00:00,PRCP,GHCND:RQC00669432,"1,a,,7",83.3
2018-06-01T00:00:00,PRCP,GHCND:RQW00011630,",,,W",100.2
2018-06-01T00:00:00,PRCP,GHCND:RQW00011641,",,,W",79.3
2018-06-01T00:00:00,PRCP,GHCND:US10adam001,",,,N",106.1
2018-06-01T00:00:00,PRCP,GHCND:US10adam002,"1,,,N",126.0
2018-06-01T00:00:00,PRCP,GHCND:US10adam004,",,,N",126.0
2018-06-01T00:00:00,PRCP,GHCND:US10adam008,",,,N",165.8
2018-06-01T00:00:00,PRCP,GHCND:US10adam010,",,,N",116.7
2018-06-01T00:00:00,PRCP,GHCND:US10adam019,",,,N",127.4
2018-06-01T00:00:00,PRCP,GHCND:US10adam022,",,,N",104.6
2018-06-01T00:00:00,PRCP,GHCND:US10adam032,",,,N",200.4
2018-06-01T00:00:00,PRCP,GHCND:US10adam034,",,,N",123.7
2018-06-01T00:00:00,PRCP,GHCND:US10adam036,",,,N",111.8
2018-06-01T00:00:00,PRCP,GHCND:US10adam046,",,,N",111.6
2018-06-01T00:00:00,PRCP,GHCND:US10adam051,",,,N",106.6
2018-06-01T00:00:00,PRCP,GHCND:US10adam056,",,,N",124.1
2018-06-01T00:00:00,PRCP,GHCND:US10bann009,",,,N",88.9
2018-06-01T00:00:00,PRCP,GHCND:US10blai004,",,,N",221.8
2018-06-01T00:00:00,PRCP,GHCND:US10boon005,"3,,,N",220.8
2018-06-01T00:00:00,PRCP,GHCND:US10boon010,",,,N",245.2
2018-06-01T00:00:00,PRCP,GHCND:US10box_001,",,,N",53.6
2018-06-01T00:00:00,PRCP,GHCND:US10box_004,",,,N",46.0
2018-06-01T00:00:00,PRCP,GHCND:US10box_008,",,,N",59.2
2018-06-01T00:00:00,PRCP,GHCND:US10box_013,",,,N",72.2
2018-06-01T00:00:00,PRCP,GHCND:US10box_024,",,,N",79.4
2018-06-01T00:00:00,PRCP,GHCND:US10brow007,",,,N",96.8
2018-06-01T00:00:00,PRCP,GHCND:US10buff002,"2,,,N",88.2
2018-06-01T00:00:00,PRCP,GHCND:US10buff004,",,,N",97.6
2018-06-01T00:00:00,PRCP,GHCND:US10buff006,",,,N",125.7
2018-06-01T00:00:00,PRCP,GHCND:US10buff007,"3,,,N",77.5
2018-06-01T00:00:00,PRCP,GHCND:US10buff008,",,,N",120.6
2018-06-01T00:00:00,PRCP,GHCND:US10buff036,",,,N",93.8
2018-06-01T00:00:00,PRCP,GHCND:US10buff039,",,,N",107.7
2018-06-01T00:00:00,PRCP,GHCND:US10burt002,",,,N",137.8
2018-06-01T00:00:00,PRCP,GHCND:US10butl005,"4,,,N",176.3
2018-06-01T00:00:00,PRCP,GHCND:US10butl008,"1,,,N",186.9
2018-06-01T00:00:00,PRCP,GHCND:US10butl011,",,,N",160.5
2018-06-01T00:00:00,PRCP,GHCND:US10cass001,",,,N",222.5
2018-06-01T00:00:00,PRCP,GHCND:US10cass005,"1,,,N",162.3
2018-06-01T00:00:00,PRCP,GHCND:US10ceda002,",,,N",390.2
2018-06-01T00:00:00,PRCP,GHCND:US10ceda006,",,,N",228.2
2018-06-01T00:00:00,PRCP,GHCND:US10ceda009,",,,N",301.4
2018-06-01T00:00:00,PRCP,GHCND:US10ceda015,"1,,,N",222.2
2018-06-01T00:00:00,PRCP,GHCND:US10ceda017,"1,,,N",347.2
2018-06-01T00:00:00,PRCP,GHCND:US10chas001,",,,N",65.8
2018-06-01T00:00:00,PRCP,GHCND:US10chas002,",,,N",45.7
2018-06-01T00:00:00,PRCP,GHCND:US10chas003,",,,N",63.6
2018-06-01T00:00:00,PRCP,GHCND:US10chas012,",,,N",97.1
2018-06-01T00:00:00,PRCP,GHCND:US10chas025,",,,N",59.6
2018-06-01T00:00:00,PRCP,GHCND:US10chas028,",,,N",47.3
2018-06-01T00:00:00,PRCP,GHCND:US10chas029,",,,N",69.4
2018-06-01T00:00:00,PRCP,GHCND:US10chas036,",,,N",60.5
2018-06-01T00:00:00,PRCP,GHCND:US10chas038,",,,N",67.9
2018-06-01T00:00:00,PRCP,GHCND:US10cher005,",,,N",180.2
2018-06-01T00:00:00,PRCP,GHCND:US10cher008,",,,N",126.5
2018-06-01T00:00:00,PRCP,GHCND:US10cher013,"3,,,N",76.3
2018-06-01T00:00:00,PRCP,GHCND:US10cher016,"1,,,N",259.1
2018-06-01T00:00:00,PRCP,GHCND:US10cher018,",,,N",161.9
2018-06-01T00:00:00,PRCP,GHCND:US10cher024,",,,N",148.2
2018-06-01T00:00:00,PRCP,GHCND:US10cher027,",,,N",145.6
2018-06-01T00:00:00,PRCP,GHCND:US10cher028,",,,N",108.9
2018-06-01T00:00:00,PRCP,GHCND:US10cher034,",,,N",133.2
2018-06-01T00:00:00,PRCP,GHCND:US10chey005,",,,N",122.8
2018-06-01T00:00:00,PRCP,GHCND:US10chey018,",,,N",60.9
2018-06-01T00:00:00,PRCP,GHCND:US10chey019,",,,N",69.4
2018-06-01T00:00:00,PRCP,GHCND:US10chey021,",,,N",45.7
2018-06-01T00:00:00,PRCP,GHCND:US10chey025,"4,,,N",36.1
2018-06-01T00:00:00,PRCP,GHCND:US10chey028,",,,N",116.4
2018-06-01T00:00:00,PRCP,GHCND:US10chey032,",,,N",123.0
2018-06-01T00:00:00,PRCP,GHCND:US10chey033,",,,N",46.7
2018-06-01T00:00:00,PRCP,GHCND:US10chey036,",,,N",52.3
2018-06-01T00:00:00,PRCP,GHCND:US10chey037,",,,N",38.4
2018-06-01T00:00:00,PRCP,GHCND:US10chey046,",,,N",42.3
2018-06-01T00:00:00,PRCP,GHCND:US10chey049,",,,N",54.3
2018-06-01T00:00:00,PRCP,GHCND:US10chey060,"4,,,N",61.7
2018-06-01T00:00:00,PRCP,GHCND:US10chey064,",,,N",53.9
2018-06-01T00:00:00,PRCP,GHCND:US10chey065,"4,,,N",41.9
2018-06-01T00:00:00,PRCP,GHCND:US10clay004,",,,N",130.5
2018-06-01T00:00:00,PRCP,GHCND:US10clay005,",,,N",150.4
2018-06-01T00:00:00,PRCP,GHCND:US10clay008,",,,N",122.5
2018-06-01T00:00:00,PRCP,GHCND:US10clay009,",,,N",89.7
2018-06-01T00:00:00,PRCP,GHCND:US10clay013,",,,N",126.7
2018-06-01T00:00:00,PRCP,GHCND:US10clay029,",,,N",164.6
2018-06-01T00:00:00,PRCP,GHCND:US10clay037,"2,,,N",154.9
2018-06-01T00:00:00,PRCP,GHCND:US10clay039,",,,N",132.4
2018-06-01T00:00:00,PRCP,GHCND:US10colf001,"1,,,N",235.2
2018-06-01T00:00:00,PRCP,GHCND:US10colf003,",,,N",259.9
2018-06-01T00:00:00,PRCP,GHCND:US10cumi003,",,,N",413.5
2018-06-01T00:00:00,PRCP,GHCND:US10cumi008,",,,N",318.8
2018-06-01T00:00:00,PRCP,GHCND:US10cumi012,",,,N",354.3
2018-06-01T00:00:00,PRCP,GHCND:US10cust003,",,,N",132.8
2018-06-01T00:00:00,PRCP,GHCND:US10cust005,",,,N",98.8
2018-06-01T00:00:00,PRCP,GHCND:US10cust010,"2,,,N",123.0
2018-06-01T00:00:00,PRCP,GHCND:US10cust012,",,,N",137.7
2018-06-01T00:00:00,PRCP,GHCND:US10cust014,",,,N",159.2
2018-06-01T00:00:00,PRCP,GHCND:US10cust015,",,,N",153.7
2018-06-01T00:00:00,PRCP,GHCND:US10cust020,",,,N",98.8
2018-06-01T00:00:00,PRCP,GHCND:US10cust021,",,,N",173.4
2018-06-01T00:00:00,PRCP,GHCND:US10cust022,",,,N",86.8
2018-06-01T00:00:00,PRCP,GHCND:US10cust032,",,,N",121.3
2018-06-01T00:00:00,PRCP,GHCND:US10cust035,",,,N",150.2
2018-06-01T00:00:00,PRCP,GHCND:US10cust039,",,,N",105.9
2018-06-01T00:00:00,PRCP,GHCND:US10cust040,",,,N",59.7
2018-06-01T00:00:00,PRCP,GHCND:US10cust041,",,,N",94.4
2018-06-01T00:00:00,PRCP,GHCND:US10cust042,",,,N",137.6
2018-06-01T00:00:00,PRCP,GHCND:US10cust045,",,,N",86.0
2018-06-01T00:00:00,PRCP,GHCND:US10cust046,",,,N",115.1
2018-06-01T00:00:00,PRCP,GHCND:US10dako002,",,,N",282.5
2018-06-01T00:00:00,PRCP,GHCND:US10dako003,"2,,,N",235.5
2018-06-01T00:00:00,PRCP,GHCND:US10dawe010,",,,N",69.7
2018-06-01T00:00:00,PRCP,GHCND:US10dawe011,",,,N",97.4
2018-06-01T00:00:00,PRCP,GHCND:US10dawe015,",,,N",81.8
2018-06-01T00:00:00,PRCP,GHCND:US10dawe017,",,,N",54.4
2018-06-01T00:00:00,PRCP,GHCND:US10dawe018,",,,N",61.6
2018-06-01T00:00:00,PRCP,GHCND:US10dawe026,",,,N",75.5
2018-06-01T00:00:00,PRCP,GHCND:US10dawe030,",,,N",50.2
2018-06-01T00:00:00,PRCP,GHCND:US10daws001,"1,,,N",124.2
2018-06-01T00:00:00,PRCP,GHCND:US10daws002,",,,N",133.5
2018-06-01T00:00:00,PRCP,GHCND:US10daws008,",,,N",94.2
2018-06-01T00:00:00,PRCP,GHCND:US10daws010,",,,N",79.6
2018-06-01T00:00:00,PRCP,GHCND:US10daws011,",,,N",138.5
2018-06-01T00:00:00,PRCP,GHCND:US10daws017,",,,N",98.7
2018-06-01T00:00:00,PRCP,GHCND:US10deue004,",,,N",75.5
2018-06-01T00:00:00,PRCP,GHCND:US10deue010,",,,N",71.8
2018-06-01T00:00:00,PRCP,GHCND:US10deue015,",,,N",110.2
2018-06-01T00:00:00,PRCP,GHCND:US10deue017,",,,N",103.2
2018-06-01T00:00:00,PRCP,GHCND:US10deue018,"3,,,N",76.1
2018-06-01T00:00:00,PRCP,GHCND:US10doug005,",,,N",229.3
2018-06-01T00:00:00,PRCP,GHCND:US10doug006,",,,N",177.8
2018-06-01T00:00:00,PRCP,GHCND:US10doug014,",,,N",180.7
2018-06-01T00:00:00,PRCP,GHCND:US10doug025,"2,,,N",269.2
2018-06-01T00:00:00,PRCP,GHCND:US10doug046,",,,N",271.8
2018-06-01T00:00:00,PRCP,GHCND:US10doug059,",,,N",210.0
2018-06-01T00:00:00,PRCP,GHCND:US10doug064,",,,N",213.5
2018-06-01T00:00:00,PRCP,GHCND:US10dund005,"1,,,N",73.7
2018-06-01T00:00:00,PRCP,GHCND:US10dund009,"5,,,N",69.6
2018-06-01T00:00:00,PRCP,GHCND:US10dund010,",,,N",59.5
2018-06-01T00:00:00,PRCP,GHCND:US10dund011,",,,N",72.9
2018-06-01T00:00:00,PRCP,GHCND:US10dund014,",,,N",68.3
2018-06-01T00:00:00,PRCP,GHCND:US10dund015,",,,N",57.8
2018-06-01T00:00:00,PRCP,GHCND:US10dund017,",,,N",98.4
2018-06-01T00:00:00,PRCP,GHCND:US10dund020,",,,N",65.7
2018-06-01T00:00:00,PRCP,GHCND:US10dund023,"1,,,N",63.1
2018-06-01T00:00:00,PRCP,GHCND:US10fill002,",,,N",132.9
2018-06-01T00:00:00,PRCP,GHCND:US10fill005,",,,N",92.9
2018-06-01T00:00:00,PRCP,GHCND:US10fill006,",,,N",109.5
2018-06-01T00:00:00,PRCP,GHCND:US10fill011,"4,,,N",87.3
2018-06-01T00:00:00,PRCP,GHCND:US10fill019,",,,N",104.8
2018-06-01T00:00:00,PRCP,GHCND:US10fran002,",,,N",49.3
2018-06-01T00:00:00,PRCP,GHCND:US10fran006,",,,N",55.6
2018-06-01T00:00:00,PRCP,GHCND:US10fran007,",,,N",65.6
2018-06-01T00:00:00,PRCP,GHCND:US10fran015,",,,N",107.7
2018-06-01T00:00:00,PRCP,GHCND:US10fron007,",,,N",104.5
2018-06-01T00:00:00,PRCP,GHCND:US10fron010,",,,N",143.3
2018-06-01T00:00:00,PRCP,GHCND:US10fron011,",,,N",125.9
2018-06-01T00:00:00,PRCP,GHCND:US10fron015,",,,N",117.4
2018-06-01T00:00:00,PRCP,GHCND:US10fron017,",,,N",107.9
2018-06-01T00:00:00,PRCP,GHCND:US10furn004,",,,N",108.9
2018-06-01T00:00:00,PRCP,GHCND:US10furn014,",,,N",72.5
2018-06-01T00:00:00,PRCP,GHCND:US10furn015,",,,N",125.4
2018-06-01T00:00:00,PRCP,GHCND:US10furn024,",,,N",92.3
2018-06-01T00:00:00,PRCP,GHCND:US10furn031,",,,N",91.7
2018-06-01T00:00:00,PRCP,GHCND:US10gage003,",,,N",134.1
2018-06-01T00:00:00,PRCP,GHCND:US10gage013,"1,,,N",134.7
2018-06-01T00:00:00,PRCP,GHCND:US10gage020,"4,,,N",197.7
2018-06-01T00:00:00,PRCP,GHCND:US10gage022,",,,N",197.1
2018-06-01T00:00:00,PRCP,GHCND:US10gage044,",,,N",137.0
2018-06-01T00:00:00,PRCP,GHCND:US10gard003,",,,N",69.4
2018-06-01T00:00:00,PRCP,GHCND:US10gard010,",,,N",77.2
2018-06-01T00:00:00,PRCP,GHCND:US10gard011,",,,N",66.3
2018-06-01T00:00:00,PRCP,GHCND:US10gard016,",,,N",55.9
2018-06-01T00:00:00,PRCP,GHCND:US10garf004,",,,N",215.8
2018-06-01T00:00:00,PRCP,GHCND:US10garf007,"3,,,N",198.4
2018-06-01T00:00:00,PRCP,GHCND:US10garf009,",,,N",128.3
2018-06-01T00:00:00,PRCP,GHCND:US10gosp002,",,,N",92.9
2018-06-01T00:00:00,PRCP,GHCND:US10gosp004,",,,N",102.7
2018-06-01T00:00:00,PRCP,GHCND:US10gran009,",,,N",132.3
2018-06-01T00:00:00,PRCP,GHCND:US10gran010,",,,N",91.7
2018-06-01T00:00:00,PRCP,GHCND:US10gree004,"2,,,N",136.5
2018-06-01T00:00:00,PRCP,GHCND:US10gree007,"4,,,N",158.4
2018-06-01T00:00:00,PRCP,GHCND:US10gree010,",,,N",147.3
2018-06-01T00:00:00,PRCP,GHCND:US10gree011,"1,,,N",163.3
2018-06-01T00:00:00,PRCP,GHCND:US10hall001,"5,,,N",85.7
2018-06-01T00:00:00,PRCP,GHCND:US10hall002,"3,,,N",63.4
2018-06-01T00:00:00,PRCP,GHCND:US10hall004,"1,,,N",86.3
2018-06-01T00:00:00,PRCP,GHCND:US10hall005,"1,,,N",80.5
2018-06-01T00:00:00,PRCP,GHCND:US10hall006,",,,N",97.3
2018-06-01T00:00:00,PRCP,GHCND:US10hall007,",,,N",105.4
2018-06-01T00:00:00,PRCP,GHCND:US10hall009,"3,,,N",99.5
2018-06-01T00:00:00,PRCP,GHCND:US10hall011,",,,N",120.1
2018-06-01T00:00:00,PRCP,GHCND:US10hall016,",,,N",87.0
2018-06-01T00:00:00,PRCP,GHCND:US10hall018,",,,N",143.2
2018-06-01T00:00:00,PRCP,GHCND:US10hall020,"4,,,N",125.1
2018-06-01T00:00:00,PRCP,GHCND:US10hall039,",,,N",80.4
2018-06-01T00:00:00,PRCP,GHCND:US10hall042,"4,,,N",35.6
2018-06-01T00:00:00,PRCP,GHCND:US10hall043,"4,,,N",109.6
2018-06-01T00:00:00,PRCP,GHCND:US10hami002,",,,N",94.7
2018-06-01T00:00:00,PRCP,GHCND:US10hami012,",,,N",95.2
2018-06-01T00:00:00,PRCP,GHCND:US10hami017,",,,N",97.9
2018-06-01T00:00:00,PRCP,GHCND:US10hami019,"1,,,N",94.3
2018-06-01T00:00:00,PRCP,GHCND:US10harl004,",,,N",166.9
2018-06-01T00:00:00,PRCP,GHCND:US10harl010,",,,N",151.2
2018-06-01T00:00:00,PRCP,GHCND:US10harl012,"5,,,N",8.4
2018-06-01T00:00:00,PRCP,GHCND:US10harl014,"4,,,N",103.6
2018-06-01T00:00:00,PRCP,GHCND:US10haye003,"4,,,N",77.2
2018-06-01T00:00:00,PRCP,GHCND:US10haye004,",,,N",76.4
2018-06-01T00:00:00,PRCP,GHCND:US10haye012,"4,,,N",107.1
2018-06-01T00:00:00,PRCP,GHCND:US10hitc004,",,,N",124.2
2018-06-01T00:00:00,PRCP,GHCND:US10hitc017,",,,N",107.3
2018-06-01T00:00:00,PRCP,GHCND:US10hitc020,",,,N",68.5
2018-06-01T00:00:00,PRCP,GHCND:US10hitc024,",,,N",124.0
2018-06-01T00:00:00,PRCP,GHCND:US10holt001,",,,N",148.2
2018-06-01T00:00:00,PRCP,GHCND:US10holt011,"5,,,N",179.1
2018-06-01T00:00:00,PRCP,GHCND:US10holt024,",,,N",143.7
2018-06-01T00:00:00,PRCP,GHCND:US10hook001,",,,N",119.0
2018-06-01T00:00:00,PRCP,GHCND:US10hook002,",,,N",100.8
2018-06-01T00:00:00,PRCP,GHCND:US10hook007,",,,N",113.7
2018-06-01T00:00:00,PRCP,GHCND:US10howa001,"4,,,N",73.7
2018-06-01T00:00:00,PRCP,GHCND:US10howa002,",,,N",143.9
2018-06-01T00:00:00,PRCP,GHCND:US10howa005,"1,,,N",110.4
2018-06-01T00:00:00,PRCP,GHCND:US10howa009,",,,N",181.6
2018-06-01T00:00:00,PRCP,GHCND:US10howa010,",,,N",118.5
2018-06-01T00:00:00,PRCP,GHCND:US10jeff001,",,,N",142.7
2018-06-01T00:00:00,PRCP,GHCND:US10jeff002,"1,,,N",285.0
2018-06-01T00:00:00,PRCP,GHCND:US10jeff003,",,,N",126.6
2018-06-01T00:00:00,PRCP,GHCND:US10jeff006,"1,,,N",151.4
2018-06-01T00:00:00,PRCP,GHCND:US10jeff009,",,,N",155.6
2018-06-01T00:00:00,PRCP,GHCND:US10jeff012,",,,N",159.0
2018-06-01T00:00:00,PRCP,GHCND:US10jeff014,"1,,,N",125.0
2018-06-01T00:00:00,PRCP,GHCND:US10jeff016,",,,N",261.8
2018-06-01T00:00:00,PRCP,GHCND:US10jeff017,",,,N",193.4
2018-06-01T00:00:00,PRCP,GHCND:US10john001,",,,N",120.6
2018-06-01T00:00:00,PRCP,GHCND:US10john002,",,,N",136.8
2018-06-01T00:00:00,PRCP,GHCND:US10john003,",,,N",141.0
2018-06-01T00:00:00,PRCP,GHCND:US10john004,"2,,,N",144.1
2018-06-01T00:00:00,PRCP,GHCND:US10john005,",,,N",118.7
2018-06-01T00:00:00,PRCP,GHCND:US10john009,",,,N",126.7
2018-06-01T00:00:00,PRCP,GHCND:US10john017,",,,N",111.0
2018-06-01T00:00:00,PRCP,GHCND:US10john021,",,,N",141.6
2018-06-01T00:00:00,PRCP,GHCND:US10kear005,",,,N",74.2
2018-06-01T00:00:00,PRCP,GHCND:US10kear011,",,,N",92.0
2018-06-01T00:00:00,PRCP,GHCND:US10kear014,",,,N",77.1
2018-06-01T00:00:00,PRCP,GHCND:US10kear016,"5,,,N",66.3
2018-06-01T00:00:00,PRCP,GHCND:US10keit008,",,,N",126.6
2018-06-01T00:00:00,PRCP,GHCND:US10keit013,",,,N",143.6
2018-06-01T00:00:00,PRCP,GHCND:US10keit014,",,,N",113.3
2018-06-01T00:00:00,PRCP,GHCND:US10keit015,"1,,,N",97.6
2018-06-01T00:00:00,PRCP,GHCND:US10keit018,"3,,,N",119.9
2018-06-01T00:00:00,PRCP,GHCND:US10keit025,",,,N",106.9
2018-06-01T00:00:00,PRCP,GHCND:US10kimb013,",,,N",33.0
2018-06-01T00:00:00,PRCP,GHCND:US10kimb021,",,,N",26.4
2018-06-01T00:00:00,PRCP,GHCND:US10knox004,",,,N",288.3
2018-06-01T00:00:00,PRCP,GHCND:US10knox015,",,,N",154.7
2018-06-01T00:00:00,PRCP,GHCND:US10knox018,",,,N",265.9
2018-06-01T00:00:00,PRCP,GHCND:US10lanc001,",,,N",158.2
2018-06-01T00:00:00,PRCP,GHCND:US10lanc007,",,,N",195.6
2018-06-01T00:00:00,PRCP,GHCND:US10lanc012,",,,N",155.1
2018-06-01T00:00:00,PRCP,GHCND:US10lanc013,",,,N",149.4
2018-06-01T00:00:00,PRCP,GHCND:US10lanc015,",,,N",121.6
2018-06-01T00:00:00,PRCP,GHCND:US10lanc022,",,,N",179.9
2018-06-01T00:00:00,PRCP,GHCND:US10lanc043,",,,N",156.3
2018-06-01T00:00:00,PRCP,GHCND:US10lanc047,",,,N",145.7
2018-06-01T00:00:00,PRCP,GHCND:US10lanc067,",,,N",144.8
2018-06-01T00:00:00,PRCP,GHCND:US10lanc071,",,,N",159.4
2018-06-01T00:00:00,PRCP,GHCND:US10lanc072,",,,N",226.1
2018-06-01T00:00:00,PRCP,GHCND:US10lanc084,"3,,,N",128.8
2018-06-01T00:00:00,PRCP,GHCND:US10linc003,",,,N",108.0
2018-06-01T00:00:00,PRCP,GHCND:US10linc004,",,,N",114.2
2018-06-01T00:00:00,PRCP,GHCND:US10linc019,"4,,,N",108.8
2018-06-01T00:00:00,PRCP,GHCND:US10linc033,",,,N",93.9
2018-06-01T00:00:00,PRCP,GHCND:US10linc035,",,,N",101.8
2018-06-01T00:00:00,PRCP,GHCND:US10linc036,"4,,,N",86.2
2018-06-01T00:00:00,PRCP,GHCND:US10linc040,",,,N",104.7
2018-06-01T00:00:00,PRCP,GHCND:US10linc047,",,,N",97.3
2018-06-01T00:00:00,PRCP,GHCND:US10linc049,"2,,,N",85.9
2018-06-01T00:00:00,PRCP,GHCND:US10linc060,",,,N",117.0
2018-06-01T00:00:00,PRCP,GHCND:US10linc069,"4,,,N",114.5
2018-06-01T00:00:00,PRCP,GHCND:US10loga005,",,,N",138.3
2018-06-01T00:00:00,PRCP,GHCND:US10loga006,",,,N",139.7
2018-06-01T00:00:00,PRCP,GHCND:US10madi001,"5,,,N",193.3
2018-06-01T00:00:00,PRCP,GHCND:US10mcph004,",,,N",156.7
2018-06-01T00:00:00,PRCP,GHCND:US10merr006,",,,N",160.6
2018-06-01T00:00:00,PRCP,GHCND:US10merr009,"1,,,N",111.0
2018-06-01T00:00:00,PRCP,GHCND:US10merr018,",,,N",133.1
2018-06-01T00:00:00,PRCP,GHCND:US10morr004,",,,N",74.4
2018-06-01T00:00:00,PRCP,GHCND:US10morr007,",,,N",67.2
2018-06-01T00:00:00,PRCP,GHCND:US10nanc001,",,,N",239.1
2018-06-01T00:00:00,PRCP,GHCND:US10nanc003,"4,,,N",193.7
2018-06-01T00:00:00,PRCP,GHCND:US10nanc006,",,,N",227.1
2018-06-01T00:00:00,PRCP,GHCND:US10nema001,"1,,,N",182.9
2018-06-01T00:00:00,PRCP,GHCND:US10nema002,",,,N",81.5
2018-06-01T00:00:00,PRCP,GHCND:US10nema004,",,,N",131.2
2018-06-01T00:00:00,PRCP,GHCND:US10nema009,",,,N",116.6
2018-06-01T00:00:00,PRCP,GHCND:US10nema010,",,,N",107.2
2018-06-01T00:00:00,PRCP,GHCND:US10nema013,",,,N",99.2
2018-06-01T00:00:00,PRCP,GHCND:US10nema014,",,,N",148.6
