date,datatype,station,attributes,value
2018-12-01T00:00:00,TMAX,GHCND:USC00010505,",,,7",14.07
2018-12-01T00:00:00,TMIN,GHCND:USC00010505,",,,7",3.05
2018-12-01T00:00:00,TAVG,GHCND:USC00010583,",7",12.73
2018-12-01T00:00:00,TMAX,GHCND:USC00010583,",,,7",17.03
2018-12-01T00:00:00,TMIN,GHCND:USC00010583,",,,7",8.44
2018-12-01T00:00:00,TAVG,GHCND:USC00010655,",7",6.27
2018-12-01T00:00:00,TMAX,GHCND:USC00010655,",,,7",11.36
2018-12-01T00:00:00,TMIN,GHCND:USC00010655,",,,7",1.18
2018-12-01T00:00:00,TAVG,GHCND:USC00010764,",7",9.15
2018-12-01T00:00:00,TMAX,GHCND:USC00010764,",,,7",14.02
2018-12-01T00:00:00,TMIN,GHCND:USC00010764,",,,7",4.28
2018-12-01T00:00:00,TAVG,GHCND:USC00011080,"1,7",11.36
2018-12-01T00:00:00,TMAX,GHCND:USC00011080,"1,,,7",16.86
2018-12-01T00:00:00,TMIN,GHCND:USC00011080,"1,,,7",5.86
2018-12-01T00:00:00,TAVG,GHCND:USC00011566,"1,7",10.21
2018-12-01T00:00:00,TMAX,GHCND:USC00011566,"1,,,7",16.29
2018-12-01T00:00:00,TMIN,GHCND:USC00011566,"1,,,7",4.13
2018-12-01T00:00:00,TAVG,GHCND:USC00011620,",7",9.94
2018-12-01T00:00:00,TMAX,GHCND:USC00011620,",,,7",15.29
2018-12-01T00:00:00,TMIN,GHCND:USC00011620,",,,7",4.59
2018-12-01T00:00:00,TAVG,GHCND:USC00011694,",7",8.38
2018-12-01T00:00:00,TMAX,GHCND:USC00011694,",,,7",13.32
2018-12-01T00:00:00,TMIN,GHCND:USC00011694,",,,7",3.45
2018-12-01T00:00:00,TAVG,GHCND:USC00011725,"4,7",10.49
2018-12-01T00:00:00,TMAX,GHCND:USC00011725,"4,,,7",15.42
2018-12-01T00:00:00,TMIN,GHCND:USC00011725,"4,,,7",5.55
2018-12-01T00:00:00,TAVG,GHCND:USC00012172,",7",13.67
2018-12-01T00:00:00,TMAX,GHCND:USC00012172,",,,7",16.61
2018-12-01T00:00:00,TMIN,GHCND:USC00012172,",,,7",10.72
2018-12-01T00:00:00,TAVG,GHCND:USC00012209,"2,7",7.62
2018-12-01T00:00:00,TMAX,GHCND:USC00012209,"1,,,7",12.53
2018-12-01T00:00:00,TMIN,GHCND:USC00012209,"2,,,7",2.71
2018-12-01T00:00:00,TAVG,GHCND:USC00012245,"1,7",9.26
2018-12-01T00:00:00,TMAX,GHCND:USC00012245,",,,7",15.12
2018-12-01T00:00:00,TMIN,GHCND:USC00012245,"1,,,7",3.39
2018-12-01T00:00:00,TAVG,GHCND:USC00012813,",7",11.55
2018-12-01T00:00:00,TMAX,GHCND:USC00012813,",,,7",17.53
2018-12-01T00:00:00,TMIN,GHCND:USC00012813,",,,7",5.57
2018-12-01T00:00:00,TAVG,GHCND:USC00013043,",7",7.1
2018-12-01T00:00:00,TMAX,GHCND:USC00013043,",,,7",11.85
2018-12-01T00:00:00,TMIN,GHCND:USC00013043,",,,7",2.35
2018-12-01T00:00:00,TAVG,GHCND:USC00013154,"3,7",8.32
2018-12-01T00:00:00,TMAX,GHCND:USC00013154,"2,,,7",12.59
2018-12-01T00:00:00,TMIN,GHCND:USC00013154,"3,,,7",4.05
2018-12-01T00:00:00,TAVG,GHCND:USC00013160,",7",8.29
2018-12-01T00:00:00,TMAX,GHCND:USC00013160,",,,7",13.98
2018-12-01T00:00:00,TMIN,GHCND:USC00013160,",,,7",2.6
2018-12-01T00:00:00,TAVG,GHCND:USC00013251,",7",10.56
2018-12-01T00:00:00,TMAX,GHCND:USC00013251,",,,7",16.55
2018-12-01T00:00:00,TMIN,GHCND:USC00013251,",,,7",4.57
2018-12-01T00:00:00,TAVG,GHCND:USC00013519,",7",12.0
2018-12-01T00:00:00,TMAX,GHCND:USC00013519,",,,7",17.67
2018-12-01T00:00:00,TMIN,GHCND:USC00013519,",,,7",6.33
2018-12-01T00:00:00,TAVG,GHCND:USC00013573,",7",7.72
2018-12-01T00:00:00,TMAX,GHCND:USC00013573,",,,7",11.76
2018-12-01T00:00:00,TMIN,GHCND:USC00013573,",,,7",3.68
2018-12-01T00:00:00,TAVG,GHCND:USC00013575,",7",7.73
2018-12-01T00:00:00,TMAX,GHCND:USC00013575,",,,7",11.58
2018-12-01T00:00:00,TMIN,GHCND:USC00013575,",,,7",3.87
2018-12-01T00:00:00,TAVG,GHCND:USC00013620,",7",7.39
2018-12-01T00:00:00,TMAX,GHCND:USC00013620,",,,7",11.38
2018-12-01T00:00:00,TMIN,GHCND:USC00013620,",,,7",3.41
2018-12-01T00:00:00,TAVG,GHCND:USC00013645,"3,7",6.72
2018-12-01T00:00:00,TMAX,GHCND:USC00013645,"3,,,7",12.19
2018-12-01T00:00:00,TMIN,GHCND:USC00013645,"2,,,7",1.24
2018-12-01T00:00:00,TAVG,GHCND:USC00013655,",7",6.54
2018-12-01T00:00:00,TMAX,GHCND:USC00013655,",,,7",11.61
2018-12-01T00:00:00,TMIN,GHCND:USC00013655,",,,7",1.47
2018-12-01T00:00:00,TAVG,GHCND:USC00013775,",7",7.59
2018-12-01T00:00:00,TMAX,GHCND:USC00013775,",,,7",13.24
2018-12-01T00:00:00,TMIN,GHCND:USC00013775,",,,7",1.95
2018-12-01T00:00:00,TAVG,GHCND:USC00013781,",7",9.04
2018-12-01T00:00:00,TMAX,GHCND:USC00013781,",,,7",13.6
2018-12-01T00:00:00,TMIN,GHCND:USC00013781,",,,7",4.48
2018-12-01T00:00:00,TAVG,GHCND:USC00013931,",7",9.91
2018-12-01T00:00:00,TMAX,GHCND:USC00013931,",,,7",15.57
2018-12-01T00:00:00,TMIN,GHCND:USC00013931,",,,7",4.25
2018-12-01T00:00:00,TMAX,GHCND:USC00014193,"4,,,7",17.12
2018-12-01T00:00:00,TAVG,GHCND:USC00014502,",7",8.01
2018-12-01T00:00:00,TMAX,GHCND:USC00014502,",,,7",13.75
2018-12-01T00:00:00,TMIN,GHCND:USC00014502,",,,7",2.28
2018-12-01T00:00:00,TAVG,GHCND:USC00015553,",7",12.79
2018-12-01T00:00:00,TMAX,GHCND:USC00015553,",,,7",17.65
2018-12-01T00:00:00,TMIN,GHCND:USC00015553,",,,7",7.92
2018-12-01T00:00:00,TAVG,GHCND:USC00015635,",7",6.76
2018-12-01T00:00:00,TMAX,GHCND:USC00015635,",,,7",11.42
2018-12-01T00:00:00,TMIN,GHCND:USC00015635,",,,7",2.1
2018-12-01T00:00:00,TAVG,GHCND:USC00015751,"1,7",6.8
2018-12-01T00:00:00,TMAX,GHCND:USC00015751,",,,7",11.99
2018-12-01T00:00:00,TMIN,GHCND:USC00015751,"1,,,7",1.61
2018-12-01T00:00:00,TAVG,GHCND:USC00016129,",7",8.8
2018-12-01T00:00:00,TMAX,GHCND:USC00016129,",,,7",14.28
2018-12-01T00:00:00,TMIN,GHCND:USC00016129,",,,7",3.32
2018-12-01T00:00:00,TAVG,GHCND:USC00016196,",7",6.72
2018-12-01T00:00:00,TMAX,GHCND:USC00016196,",,,7",11.7
2018-12-01T00:00:00,TMIN,GHCND:USC00016196,",,,7",1.74
2018-12-01T00:00:00,TAVG,GHCND:USC00016988,",7",11.91
2018-12-01T00:00:00,TMAX,GHCND:USC00016988,",,,7",17.39
2018-12-01T00:00:00,TMIN,GHCND:USC00016988,",,,7",6.44
2018-12-01T00:00:00,TAVG,GHCND:USC00017025,",7",7.93
2018-12-01T00:00:00,TMAX,GHCND:USC00017025,",,,7",13.5
2018-12-01T00:00:00,TMIN,GHCND:USC00017025,",,,7",2.35
2018-12-01T00:00:00,TAVG,GHCND:USC00017157,",7",7.61
2018-12-01T00:00:00,TMAX,GHCND:USC00017157,",,,7",12.12
2018-12-01T00:00:00,TMIN,GHCND:USC00017157,",,,7",3.11
2018-12-01T00:00:00,TAVG,GHCND:USC00017207,",7",6.44
2018-12-01T00:00:00,TMAX,GHCND:USC00017207,",,,7",10.54
2018-12-01T00:00:00,TMIN,GHCND:USC00017207,",,,7",2.35
2018-12-01T00:00:00,TAVG,GHCND:USC00017304,",7",6.65
2018-12-01T00:00:00,TMAX,GHCND:USC00017304,",,,7",11.74
2018-12-01T00:00:00,TMIN,GHCND:USC00017304,",,,7",1.56
2018-12-01T00:00:00,TAVG,GHCND:USC00017366,",7",10.2
2018-12-01T00:00:00,TMAX,GHCND:USC00017366,",,,7",15.76
2018-12-01T00:00:00,TMIN,GHCND:USC00017366,",,,7",4.63
2018-12-01T00:00:00,TAVG,GHCND:USC00017999,",7",7.76
2018-12-01T00:00:00,TMAX,GHCND:USC00017999,",,,7",13.52
2018-12-01T00:00:00,TMIN,GHCND:USC00017999,",,,7",2.0
2018-12-01T00:00:00,TAVG,GHCND:USC00018024,",7",8.11
2018-12-01T00:00:00,TMAX,GHCND:USC00018024,",,,7",13.62
2018-12-01T00:00:00,TMIN,GHCND:USC00018024,",,,7",2.6
2018-12-01T00:00:00,TAVG,GHCND:USC00018209,"1,7",8.5
2018-12-01T00:00:00,TMAX,GHCND:USC00018209,",,,7",13.34
2018-12-01T00:00:00,TMIN,GHCND:USC00018209,"1,,,7",3.67
2018-12-01T00:00:00,TAVG,GHCND:USC00018323,",7",10.83
2018-12-01T00:00:00,TMAX,GHCND:USC00018323,",,,7",15.52
2018-12-01T00:00:00,TMIN,GHCND:USC00018323,",,,7",6.14
2018-12-01T00:00:00,TAVG,GHCND:USC00018380,"1,7",10.05
2018-12-01T00:00:00,TMAX,GHCND:USC00018380,"1,,,7",14.69
2018-12-01T00:00:00,TMIN,GHCND:USC00018380,",,,7",5.41
2018-12-01T00:00:00,TAVG,GHCND:USC00018517,",7",8.16
2018-12-01T00:00:00,TMAX,GHCND:USC00018517,",,,7",13.36
2018-12-01T00:00:00,TMIN,GHCND:USC00018517,",,,7",2.96
2018-12-01T00:00:00,TAVG,GHCND:USC00018998,",7",7.55
2018-12-01T00:00:00,TMAX,GHCND:USC00018998,",,,7",12.63
2018-12-01T00:00:00,TMIN,GHCND:USC00018998,",,,7",2.46
2018-12-01T00:00:00,TAVG,GHCND:USC00020080,",7",13.21
2018-12-01T00:00:00,TMAX,GHCND:USC00020080,",,,7",19.95
2018-12-01T00:00:00,TMIN,GHCND:USC00020080,",,,7",6.47
2018-12-01T00:00:00,TAVG,GHCND:USC00020100,"1,7",9.13
2018-12-01T00:00:00,TMAX,GHCND:USC00020100,"1,,,7",18.37
2018-12-01T00:00:00,TMIN,GHCND:USC00020100,"1,,,7",-0.11
2018-12-01T00:00:00,TAVG,GHCND:USC00020159,"2,7",-1.08
2018-12-01T00:00:00,TMAX,GHCND:USC00020159,"2,,,7",6.53
2018-12-01T00:00:00,TMIN,GHCND:USC00020159,"2,,,7",-8.7
2018-12-01T00:00:00,TAVG,GHCND:USC00020288,"1,7",11.65
2018-12-01T00:00:00,TMAX,GHCND:USC00020288,"1,,,7",18.18
2018-12-01T00:00:00,TMIN,GHCND:USC00020288,"1,,,7",5.12
2018-12-01T00:00:00,TAVG,GHCND:USC00020672,",7",9.0
2018-12-01T00:00:00,TMAX,GHCND:USC00020672,",,,7",16.72
2018-12-01T00:00:00,TMIN,GHCND:USC00020672,",,,7",1.28
2018-12-01T00:00:00,TAVG,GHCND:USC00020678,",7",-1.55
2018-12-01T00:00:00,TMAX,GHCND:USC00020678,",,,7",6.78
2018-12-01T00:00:00,TMIN,GHCND:USC00020678,",,,7",-9.88
2018-12-01T00:00:00,TAVG,GHCND:USC00020683,"1,7",7.71
2018-12-01T00:00:00,TMAX,GHCND:USC00020683,"1,,,7",17.73
2018-12-01T00:00:00,TMIN,GHCND:USC00020683,"1,,,7",-2.31
2018-12-01T00:00:00,TAVG,GHCND:USC00020775,",7",6.95
2018-12-01T00:00:00,TMAX,GHCND:USC00020775,",,,7",12.45
2018-12-01T00:00:00,TMIN,GHCND:USC00020775,",,,7",1.45
2018-12-01T00:00:00,TAVG,GHCND:USC00020808,",7",2.43
2018-12-01T00:00:00,TMAX,GHCND:USC00020808,",,,7",12.12
2018-12-01T00:00:00,TMIN,GHCND:USC00020808,",,,7",-7.27
2018-12-01T00:00:00,TAVG,GHCND:USC00021001,",7",-3.16
2018-12-01T00:00:00,TMAX,GHCND:USC00021001,",,,7",1.77
2018-12-01T00:00:00,TMIN,GHCND:USC00021001,",,,7",-8.09
2018-12-01T00:00:00,TAVG,GHCND:USC00021248,"4,7",-1.24
2018-12-01T00:00:00,TMAX,GHCND:USC00021248,"4,,,7",4.36
2018-12-01T00:00:00,TMIN,GHCND:USC00021248,"3,,,7",-6.85
2018-12-01T00:00:00,TAVG,GHCND:USC00021282,"3,7",11.84
2018-12-01T00:00:00,TMAX,GHCND:USC00021282,"3,,,7",17.96
2018-12-01T00:00:00,TMIN,GHCND:USC00021282,"3,,,7",5.71
2018-12-01T00:00:00,TAVG,GHCND:USC00021330,",7",8.04
2018-12-01T00:00:00,TMAX,GHCND:USC00021330,",,,7",17.0
2018-12-01T00:00:00,TMIN,GHCND:USC00021330,",,,7",-0.93
2018-12-01T00:00:00,TAVG,GHCND:USC00021357,"1,7",9.31
2018-12-01T00:00:00,TMAX,GHCND:USC00021357,"1,,,7",17.9
2018-12-01T00:00:00,TMIN,GHCND:USC00021357,"1,,,7",0.72
2018-12-01T00:00:00,TAVG,GHCND:USC00022109,",7",7.59
2018-12-01T00:00:00,TMAX,GHCND:USC00022109,",,,7",14.44
2018-12-01T00:00:00,TMIN,GHCND:USC00022109,",,,7",0.75
2018-12-01T00:00:00,TAVG,GHCND:USC00022480,",7",11.23
2018-12-01T00:00:00,TMAX,GHCND:USC00022480,",,,7",18.0
2018-12-01T00:00:00,TMIN,GHCND:USC00022480,",,,7",4.45
2018-12-01T00:00:00,TAVG,GHCND:USC00022527,"1,7",3.98
2018-12-01T00:00:00,TMAX,GHCND:USC00022527,"1,,,7",12.52
2018-12-01T00:00:00,TMIN,GHCND:USC00022527,"1,,,7",-4.57
2018-12-01T00:00:00,TAVG,GHCND:USC00022754,",7",6.32
2018-12-01T00:00:00,TMAX,GHCND:USC00022754,",,,7",14.46
2018-12-01T00:00:00,TMIN,GHCND:USC00022754,",,,7",-1.83
2018-12-01T00:00:00,TAVG,GHCND:USC00022782,",7",11.91
2018-12-01T00:00:00,TMAX,GHCND:USC00022782,",,,7",19.02
2018-12-01T00:00:00,TMIN,GHCND:USC00022782,",,,7",4.8
2018-12-01T00:00:00,TAVG,GHCND:USC00023009,"1,7",-1.44
2018-12-01T00:00:00,TMAX,GHCND:USC00023009,"1,,,7",7.32
2018-12-01T00:00:00,TMIN,GHCND:USC00023009,"1,,,7",-10.19
2018-12-01T00:00:00,TAVG,GHCND:USC00023150,",7",6.85
2018-12-01T00:00:00,TMAX,GHCND:USC00023150,",,,7",15.37
2018-12-01T00:00:00,TMIN,GHCND:USC00023150,",,,7",-1.67
2018-12-01T00:00:00,TAVG,GHCND:USC00023190,"2,7",12.6
2018-12-01T00:00:00,TMAX,GHCND:USC00023190,"1,,,7",17.8
2018-12-01T00:00:00,TMIN,GHCND:USC00023190,"2,,,7",7.4
2018-12-01T00:00:00,TAVG,GHCND:USC00023501,",7",7.09
2018-12-01T00:00:00,TMAX,GHCND:USC00023501,",,,7",12.86
2018-12-01T00:00:00,TMIN,GHCND:USC00023501,",,,7",1.31
2018-12-01T00:00:00,TAVG,GHCND:USC00023668,",7",10.97
2018-12-01T00:00:00,TMAX,GHCND:USC00023668,",,,7",18.3
2018-12-01T00:00:00,TMIN,GHCND:USC00023668,",,,7",3.64
2018-12-01T00:00:00,TAVG,GHCND:USC00024453,",7",6.06
2018-12-01T00:00:00,TMAX,GHCND:USC00024453,",,,7",9.87
2018-12-01T00:00:00,TMIN,GHCND:USC00024453,",,,7",2.25
2018-12-01T00:00:00,TAVG,GHCND:USC00024534,"1,7",7.58
2018-12-01T00:00:00,TMAX,GHCND:USC00024534,"1,,,7",14.04
2018-12-01T00:00:00,TMIN,GHCND:USC00024534,"1,,,7",1.13
2018-12-01T00:00:00,TAVG,GHCND:USC00024675,"5,7",5.7
2018-12-01T00:00:00,TMAX,GHCND:USC00024675,"5,,,7",10.58
2018-12-01T00:00:00,TMIN,GHCND:USC00024675,"5,,,7",0.82
2018-12-01T00:00:00,TAVG,GHCND:USC00024761,",7",13.45
2018-12-01T00:00:00,TMAX,GHCND:USC00024761,",,,7",18.84
2018-12-01T00:00:00,TMIN,GHCND:USC00024761,",,,7",8.06
2018-12-01T00:00:00,TAVG,GHCND:USC00024977,",7",11.7
2018-12-01T00:00:00,TMAX,GHCND:USC00024977,",,,7",17.64
2018-12-01T00:00:00,TMIN,GHCND:USC00024977,",,,7",5.75
2018-12-01T00:00:00,TAVG,GHCND:USC00025412,",7",0.01
2018-12-01T00:00:00,TMAX,GHCND:USC00025412,",,,7",5.97
2018-12-01T00:00:00,TMIN,GHCND:USC00025412,",,,7",-5.95
2018-12-01T00:00:00,TAVG,GHCND:USC00025418,"1,7",9.11
2018-12-01T00:00:00,TMAX,GHCND:USC00025418,"1,,,7",17.12
2018-12-01T00:00:00,TMIN,GHCND:USC00025418,"1,,,7",1.1
2018-12-01T00:00:00,TAVG,GHCND:USC00025737,",7",5.05
2018-12-01T00:00:00,TMAX,GHCND:USC00025737,",,,7",8.77
2018-12-01T00:00:00,TMIN,GHCND:USC00025737,",,,7",1.34
2018-12-01T00:00:00,TAVG,GHCND:USC00025825,"2,7",6.27
2018-12-01T00:00:00,TMAX,GHCND:USC00025825,"2,,,7",12.77
2018-12-01T00:00:00,TMIN,GHCND:USC00025825,"2,,,7",-0.23
2018-12-01T00:00:00,TAVG,GHCND:USC00026117,"3,7",8.19
2018-12-01T00:00:00,TMAX,GHCND:USC00026117,"2,,,7",15.34
2018-12-01T00:00:00,TMIN,GHCND:USC00026117,"3,,,7",1.05
2018-12-01T00:00:00,TAVG,GHCND:USC00026132,",7",12.15
2018-12-01T00:00:00,TMAX,GHCND:USC00026132,",,,7",20.1
2018-12-01T00:00:00,TMIN,GHCND:USC00026132,",,,7",4.2
2018-12-01T00:00:00,TAVG,GHCND:USC00026190,"2,7",2.21
2018-12-01T00:00:00,TMAX,GHCND:USC00026190,"2,,,7",8.93
2018-12-01T00:00:00,TMIN,GHCND:USC00026190,"2,,,7",-4.51
2018-12-01T00:00:00,TAVG,GHCND:USC00026194,"2,7",12.12
2018-12-01T00:00:00,TMAX,GHCND:USC00026194,"2,,,7",20.22
2018-12-01T00:00:00,TMIN,GHCND:USC00026194,"1,,,7",4.02
2018-12-01T00:00:00,TAVG,GHCND:USC00026242,",7",4.41
2018-12-01T00:00:00,TMAX,GHCND:USC00026242,",,,7",10.93
2018-12-01T00:00:00,TMIN,GHCND:USC00026242,",,,7",-2.12
2018-12-01T00:00:00,TAVG,GHCND:USC00026282,",7",7.11
2018-12-01T00:00:00,TMAX,GHCND:USC00026282,",,,7",16.4
2018-12-01T00:00:00,TMIN,GHCND:USC00026282,",,,7",-2.17
2018-12-01T00:00:00,TAVG,GHCND:USC00026353,",7",6.65
2018-12-01T00:00:00,TMAX,GHCND:USC00026353,",,,7",13.77
2018-12-01T00:00:00,TMIN,GHCND:USC00026353,",,,7",-0.47
2018-12-01T00:00:00,TAVG,GHCND:USC00026468,",7",2.7
2018-12-01T00:00:00,TMAX,GHCND:USC00026468,",,,7",10.66
2018-12-01T00:00:00,TMIN,GHCND:USC00026468,",,,7",-5.27
2018-12-01T00:00:00,TAVG,GHCND:USC00026471,",7",8.1
2018-12-01T00:00:00,TMAX,GHCND:USC00026471,",,,7",13.71
2018-12-01T00:00:00,TMIN,GHCND:USC00026471,",,,7",2.48
2018-12-01T00:00:00,TAVG,GHCND:USC00026513,"2,7",11.83
2018-12-01T00:00:00,TMAX,GHCND:USC00026513,"2,,,7",18.08
2018-12-01T00:00:00,TMIN,GHCND:USC00026513,"1,,,7",5.58
2018-12-01T00:00:00,TAVG,GHCND:USC00026601,",7",-0.04
2018-12-01T00:00:00,TMAX,GHCND:USC00026601,",,,7",6.52
2018-12-01T00:00:00,TMIN,GHCND:USC00026601,",,,7",-6.59
2018-12-01T00:00:00,TAVG,GHCND:USC00026603,"4,7",11.97
2018-12-01T00:00:00,TMAX,GHCND:USC00026603,"4,,,7",17.51
2018-12-01T00:00:00,TMIN,GHCND:USC00026603,"4,,,7",6.42
2018-12-01T00:00:00,TAVG,GHCND:USC00026653,",7",4.19
2018-12-01T00:00:00,TMAX,GHCND:USC00026653,",,,7",11.65
2018-12-01T00:00:00,TMIN,GHCND:USC00026653,",,,7",-3.26
