date,datatype,station,attributes,value
2019-01-01T00:00:00,TMAX,GHCND:USC00053530,",,,7",0.42
2019-01-01T00:00:00,TMIN,GHCND:USC00053530,",,,7",-12.65
2019-01-01T00:00:00,TAVG,GHCND:USC00053541,",7",-7.22
2019-01-01T00:00:00,TMAX,GHCND:USC00053541,",,,7",-1.48
2019-01-01T00:00:00,TMIN,GHCND:USC00053541,",,,7",-12.96
2019-01-01T00:00:00,TAVG,GHCND:USC00053553,",7",0.27
2019-01-01T00:00:00,TMAX,GHCND:USC00053553,",,,7",8.24
2019-01-01T00:00:00,TMIN,GHCND:USC00053553,",,,7",-7.7
2019-01-01T00:00:00,TAVG,GHCND:USC00053629,"1,7",-2.09
2019-01-01T00:00:00,TMAX,GHCND:USC00053629,"1,,,7",3.93
2019-01-01T00:00:00,TMIN,GHCND:USC00053629,"1,,,7",-8.11
2019-01-01T00:00:00,TAVG,GHCND:USC00053652,",7",-3.51
2019-01-01T00:00:00,TMAX,GHCND:USC00053652,",,,7",2.08
2019-01-01T00:00:00,TMIN,GHCND:USC00053652,",,,7",-9.11
2019-01-01T00:00:00,TAVG,GHCND:USC00053662,",7",-14.1
2019-01-01T00:00:00,TMAX,GHCND:USC00053662,",,,7",-4.98
2019-01-01T00:00:00,TMIN,GHCND:USC00053662,",,,7",-23.23
2019-01-01T00:00:00,TAVG,GHCND:USC00053867,",7",-8.44
2019-01-01T00:00:00,TMAX,GHCND:USC00053867,",,,7",-2.95
2019-01-01T00:00:00,TMIN,GHCND:USC00053867,",,,7",-13.92
2019-01-01T00:00:00,TAVG,GHCND:USC00053951,",7",-9.87
2019-01-01T00:00:00,TMAX,GHCND:USC00053951,",,,7",-0.21
2019-01-01T00:00:00,TMIN,GHCND:USC00053951,",,,7",-19.52
2019-01-01T00:00:00,TAVG,GHCND:USC00054076,",7",-0.32
2019-01-01T00:00:00,TMAX,GHCND:USC00054076,",,,7",7.31
2019-01-01T00:00:00,TMIN,GHCND:USC00054076,",,,7",-7.95
2019-01-01T00:00:00,TAVG,GHCND:USC00054082,",7",-1.83
2019-01-01T00:00:00,TMAX,GHCND:USC00054082,",,,7",6.49
2019-01-01T00:00:00,TMIN,GHCND:USC00054082,",,,7",-10.15
2019-01-01T00:00:00,TAVG,GHCND:USC00054135,",7",-6.3
2019-01-01T00:00:00,TMAX,GHCND:USC00054135,",,,7",-0.79
2019-01-01T00:00:00,TMIN,GHCND:USC00054135,",,,7",-11.81
2019-01-01T00:00:00,TAVG,GHCND:USC00054172,",7",-1.23
2019-01-01T00:00:00,TMAX,GHCND:USC00054172,",,,7",8.33
2019-01-01T00:00:00,TMIN,GHCND:USC00054172,",,,7",-10.8
2019-01-01T00:00:00,TAVG,GHCND:USC00054242,",7",-1.2
2019-01-01T00:00:00,TMAX,GHCND:USC00054242,",,,7",6.54
2019-01-01T00:00:00,TMIN,GHCND:USC00054242,",,,7",-8.94
2019-01-01T00:00:00,TAVG,GHCND:USC00054254,",7",-5.69
2019-01-01T00:00:00,TMAX,GHCND:USC00054254,",,,7",1.49
2019-01-01T00:00:00,TMIN,GHCND:USC00054254,",,,7",-12.88
2019-01-01T00:00:00,TAVG,GHCND:USC00054380,"1,7",-0.86
2019-01-01T00:00:00,TMAX,GHCND:USC00054380,"1,,,7",7.31
2019-01-01T00:00:00,TMIN,GHCND:USC00054380,",,,7",-9.03
2019-01-01T00:00:00,TAVG,GHCND:USC00054388,",7",0.59
2019-01-01T00:00:00,TMAX,GHCND:USC00054388,",,,7",8.42
2019-01-01T00:00:00,TMIN,GHCND:USC00054388,",,,7",-7.23
2019-01-01T00:00:00,TAVG,GHCND:USC00054413,",7",-1.4
2019-01-01T00:00:00,TMAX,GHCND:USC00054413,",,,7",6.51
2019-01-01T00:00:00,TMIN,GHCND:USC00054413,",,,7",-9.31
2019-01-01T00:00:00,TAVG,GHCND:USC00054444,",7",-0.77
2019-01-01T00:00:00,TMAX,GHCND:USC00054444,",,,7",7.4
2019-01-01T00:00:00,TMIN,GHCND:USC00054444,",,,7",-8.94
2019-01-01T00:00:00,TAVG,GHCND:USC00054452,",7",-0.48
2019-01-01T00:00:00,TMAX,GHCND:USC00054452,",,,7",6.93
2019-01-01T00:00:00,TMIN,GHCND:USC00054452,",,,7",-7.9
2019-01-01T00:00:00,TAVG,GHCND:USC00054538,",7",0.03
2019-01-01T00:00:00,TMAX,GHCND:USC00054538,",,,7",8.32
2019-01-01T00:00:00,TMIN,GHCND:USC00054538,",,,7",-8.25
2019-01-01T00:00:00,TAVG,GHCND:USC00054546,"2,7",3.91
2019-01-01T00:00:00,TMAX,GHCND:USC00054546,",,,7",10.38
2019-01-01T00:00:00,TMIN,GHCND:USC00054546,"2,,,7",-2.55
2019-01-01T00:00:00,TAVG,GHCND:USC00054606,"2,7",-1.54
2019-01-01T00:00:00,TMAX,GHCND:USC00054606,"2,,,7",7.7
2019-01-01T00:00:00,TMIN,GHCND:USC00054606,"2,,,7",-10.78
2019-01-01T00:00:00,TAVG,GHCND:USC00054664,",7",-10.22
2019-01-01T00:00:00,TMAX,GHCND:USC00054664,",,,7",-2.89
2019-01-01T00:00:00,TMIN,GHCND:USC00054664,",,,7",-17.55
2019-01-01T00:00:00,TAVG,GHCND:USC00054724,",7",0.46
2019-01-01T00:00:00,TMAX,GHCND:USC00054724,",,,7",8.62
2019-01-01T00:00:00,TMIN,GHCND:USC00054724,",,,7",-7.7
2019-01-01T00:00:00,TAVG,GHCND:USC00054726,",7",0.11
2019-01-01T00:00:00,TMAX,GHCND:USC00054726,",,,7",8.65
2019-01-01T00:00:00,TMIN,GHCND:USC00054726,",,,7",-8.43
2019-01-01T00:00:00,TAVG,GHCND:USC00054736,",7",-9.59
2019-01-01T00:00:00,TMAX,GHCND:USC00054736,",,,7",-1.13
2019-01-01T00:00:00,TMIN,GHCND:USC00054736,",,,7",-18.05
2019-01-01T00:00:00,TAVG,GHCND:USC00054742,"2,7",-11.88
2019-01-01T00:00:00,TMAX,GHCND:USC00054742,"2,,,7",-2.8
2019-01-01T00:00:00,TMIN,GHCND:USC00054742,",,,7",-20.95
2019-01-01T00:00:00,TAVG,GHCND:USC00054762,"1,7",0.02
2019-01-01T00:00:00,TMAX,GHCND:USC00054762,"1,,,7",6.31
2019-01-01T00:00:00,TMIN,GHCND:USC00054762,"1,,,7",-6.28
2019-01-01T00:00:00,TAVG,GHCND:USC00054770,",7",-0.97
2019-01-01T00:00:00,TMAX,GHCND:USC00054770,",,,7",7.0
2019-01-01T00:00:00,TMIN,GHCND:USC00054770,",,,7",-8.95
2019-01-01T00:00:00,TAVG,GHCND:USC00054834,",7",0.52
2019-01-01T00:00:00,TMAX,GHCND:USC00054834,",,,7",8.67
2019-01-01T00:00:00,TMIN,GHCND:USC00054834,",,,7",-7.63
2019-01-01T00:00:00,TAVG,GHCND:USC00054934,",7",-6.46
2019-01-01T00:00:00,TMAX,GHCND:USC00054934,",,,7",1.65
2019-01-01T00:00:00,TMIN,GHCND:USC00054934,",,,7",-14.57
2019-01-01T00:00:00,TAVG,GHCND:USC00054945,",7",-1.93
2019-01-01T00:00:00,TMAX,GHCND:USC00054945,",,,7",5.31
2019-01-01T00:00:00,TMIN,GHCND:USC00054945,",,,7",-9.18
2019-01-01T00:00:00,TAVG,GHCND:USC00055025,",7",-2.05
2019-01-01T00:00:00,TMAX,GHCND:USC00055025,",,,7",7.58
2019-01-01T00:00:00,TMIN,GHCND:USC00055025,",,,7",-11.68
2019-01-01T00:00:00,TAVG,GHCND:USC00055116,"1,7",-0.93
2019-01-01T00:00:00,TMAX,GHCND:USC00055116,"1,,,7",6.38
2019-01-01T00:00:00,TMIN,GHCND:USC00055116,"1,,,7",-8.24
2019-01-01T00:00:00,TAVG,GHCND:USC00055236,",7",-1.64
2019-01-01T00:00:00,TMAX,GHCND:USC00055236,",,,7",6.84
2019-01-01T00:00:00,TMIN,GHCND:USC00055236,",,,7",-10.12
2019-01-01T00:00:00,TAVG,GHCND:USC00055327,",7",-4.1
2019-01-01T00:00:00,TMAX,GHCND:USC00055327,",,,7",3.51
2019-01-01T00:00:00,TMIN,GHCND:USC00055327,",,,7",-11.71
2019-01-01T00:00:00,TAVG,GHCND:USC00055402,"1,7",0.07
2019-01-01T00:00:00,TMAX,GHCND:USC00055402,"1,,,7",7.48
2019-01-01T00:00:00,TMIN,GHCND:USC00055402,"1,,,7",-7.33
2019-01-01T00:00:00,TAVG,GHCND:USC00055446,",7",-9.23
2019-01-01T00:00:00,TMAX,GHCND:USC00055446,",,,7",-0.9
2019-01-01T00:00:00,TMIN,GHCND:USC00055446,",,,7",-17.57
2019-01-01T00:00:00,TAVG,GHCND:USC00055484,",7",-8.71
2019-01-01T00:00:00,TMAX,GHCND:USC00055484,",,,7",-1.21
2019-01-01T00:00:00,TMIN,GHCND:USC00055484,",,,7",-16.21
2019-01-01T00:00:00,TAVG,GHCND:USC00055531,"2,7",-2.82
2019-01-01T00:00:00,TMAX,GHCND:USC00055531,"2,,,7",2.19
2019-01-01T00:00:00,TMIN,GHCND:USC00055531,"2,,,7",-7.83
2019-01-01T00:00:00,TAVG,GHCND:USC00055706,",7",-13.84
2019-01-01T00:00:00,TMAX,GHCND:USC00055706,",,,7",-4.72
2019-01-01T00:00:00,TMIN,GHCND:USC00055706,",,,7",-22.95
2019-01-01T00:00:00,TAVG,GHCND:USC00055722,",7",-2.97
2019-01-01T00:00:00,TMAX,GHCND:USC00055722,",,,7",2.88
2019-01-01T00:00:00,TMIN,GHCND:USC00055722,",,,7",-8.81
2019-01-01T00:00:00,TAVG,GHCND:USC00055733,",7",-1.92
2019-01-01T00:00:00,TMAX,GHCND:USC00055733,",,,7",5.35
2019-01-01T00:00:00,TMIN,GHCND:USC00055733,",,,7",-9.2
2019-01-01T00:00:00,TAVG,GHCND:USC00055934,",7",-2.16
2019-01-01T00:00:00,TMAX,GHCND:USC00055934,",,,7",5.9
2019-01-01T00:00:00,TMIN,GHCND:USC00055934,",,,7",-10.22
2019-01-01T00:00:00,TAVG,GHCND:USC00055970,",7",-5.82
2019-01-01T00:00:00,TMAX,GHCND:USC00055970,",,,7",0.79
2019-01-01T00:00:00,TMIN,GHCND:USC00055970,",,,7",-12.42
2019-01-01T00:00:00,TAVG,GHCND:USC00055984,",7",1.26
2019-01-01T00:00:00,TMAX,GHCND:USC00055984,",,,7",9.29
2019-01-01T00:00:00,TMIN,GHCND:USC00055984,",,,7",-6.76
2019-01-01T00:00:00,TAVG,GHCND:USC00056205,",7",-4.33
2019-01-01T00:00:00,TMAX,GHCND:USC00056205,",,,7",1.36
2019-01-01T00:00:00,TMIN,GHCND:USC00056205,",,,7",-10.02
2019-01-01T00:00:00,TAVG,GHCND:USC00056266,",7",-1.68
2019-01-01T00:00:00,TMAX,GHCND:USC00056266,",,,7",3.02
2019-01-01T00:00:00,TMIN,GHCND:USC00056266,",,,7",-6.38
2019-01-01T00:00:00,TAVG,GHCND:USC00056320,",7",-3.5
2019-01-01T00:00:00,TMAX,GHCND:USC00056320,",,,7",3.56
2019-01-01T00:00:00,TMIN,GHCND:USC00056320,",,,7",-10.56
2019-01-01T00:00:00,TAVG,GHCND:USC00056520,",7",-4.44
2019-01-01T00:00:00,TMAX,GHCND:USC00056520,",,,7",3.15
2019-01-01T00:00:00,TMIN,GHCND:USC00056520,",,,7",-12.03
2019-01-01T00:00:00,TAVG,GHCND:USC00056765,"1,7",0.82
2019-01-01T00:00:00,TMAX,GHCND:USC00056765,"1,,,7",8.74
2019-01-01T00:00:00,TMIN,GHCND:USC00056765,"1,,,7",-7.11
2019-01-01T00:00:00,TAVG,GHCND:USC00056816,"1,7",1.49
2019-01-01T00:00:00,TMAX,GHCND:USC00056816,",,,7",8.71
2019-01-01T00:00:00,TMIN,GHCND:USC00056816,"1,,,7",-5.73
2019-01-01T00:00:00,TAVG,GHCND:USC00056832,",7",-8.75
2019-01-01T00:00:00,TMAX,GHCND:USC00056832,",,,7",-1.9
2019-01-01T00:00:00,TMIN,GHCND:USC00056832,",,,7",-15.61
2019-01-01T00:00:00,TAVG,GHCND:USC00057020,",7",-7.09
2019-01-01T00:00:00,TMAX,GHCND:USC00057020,",,,7",2.32
2019-01-01T00:00:00,TMIN,GHCND:USC00057020,",,,7",-16.49
2019-01-01T00:00:00,TAVG,GHCND:USC00057033,",7",-5.68
2019-01-01T00:00:00,TMAX,GHCND:USC00057033,",,,7",1.68
2019-01-01T00:00:00,TMIN,GHCND:USC00057033,",,,7",-13.05
2019-01-01T00:00:00,TAVG,GHCND:USC00057167,",Z",0.67
2019-01-01T00:00:00,TMAX,GHCND:USC00057167,",,,Z",9.97
2019-01-01T00:00:00,TMIN,GHCND:USC00057167,",,,Z",-8.63
2019-01-01T00:00:00,TAVG,GHCND:USC00057249,"5,7",-0.34
2019-01-01T00:00:00,TMAX,GHCND:USC00057249,"5,,,7",6.5
2019-01-01T00:00:00,TMIN,GHCND:USC00057249,"5,,,7",-7.17
2019-01-01T00:00:00,TAVG,GHCND:USC00057296,",7",-3.42
2019-01-01T00:00:00,TMAX,GHCND:USC00057296,",,,7",2.42
2019-01-01T00:00:00,TMIN,GHCND:USC00057296,",,,7",-9.25
2019-01-01T00:00:00,TAVG,GHCND:USC00057309,",7",-4.88
2019-01-01T00:00:00,TMAX,GHCND:USC00057309,",,,7",2.82
2019-01-01T00:00:00,TMIN,GHCND:USC00057309,",,,7",-12.59
2019-01-01T00:00:00,TAVG,GHCND:USC00057317,",7",0.4
2019-01-01T00:00:00,TMAX,GHCND:USC00057317,",,,7",6.1
2019-01-01T00:00:00,TMIN,GHCND:USC00057317,",,,7",-5.29
2019-01-01T00:00:00,TAVG,GHCND:USC00057450,",7",-8.99
2019-01-01T00:00:00,TMAX,GHCND:USC00057450,",,,7",-0.22
2019-01-01T00:00:00,TMIN,GHCND:USC00057450,",,,7",-17.76
2019-01-01T00:00:00,TAVG,GHCND:USC00057460,",7",-11.7
2019-01-01T00:00:00,TMAX,GHCND:USC00057460,",,,7",-0.66
2019-01-01T00:00:00,TMIN,GHCND:USC00057460,",,,7",-22.74
2019-01-01T00:00:00,TAVG,GHCND:USC00057515,",7",-1.65
2019-01-01T00:00:00,TMAX,GHCND:USC00057515,",,,7",5.79
2019-01-01T00:00:00,TMIN,GHCND:USC00057515,",,,7",-9.09
2019-01-01T00:00:00,TAVG,GHCND:USC00057519,"1,7",-1.71
2019-01-01T00:00:00,TMAX,GHCND:USC00057519,"1,,,7",6.47
2019-01-01T00:00:00,TMIN,GHCND:USC00057519,",,,7",-9.89
2019-01-01T00:00:00,TAVG,GHCND:USC00057560,",7",-2.22
2019-01-01T00:00:00,TMAX,GHCND:USC00057560,",,,7",5.54
2019-01-01T00:00:00,TMIN,GHCND:USC00057560,",,,7",-9.99
2019-01-01T00:00:00,TAVG,GHCND:USC00057586,"4,7",-0.51
2019-01-01T00:00:00,TMAX,GHCND:USC00057586,"2,,,7",6.92
2019-01-01T00:00:00,TMIN,GHCND:USC00057586,"4,,,7",-7.94
2019-01-01T00:00:00,TAVG,GHCND:USC00057618,",7",-3.8
2019-01-01T00:00:00,TMAX,GHCND:USC00057618,",,,7",1.45
2019-01-01T00:00:00,TMIN,GHCND:USC00057618,",,,7",-9.05
2019-01-01T00:00:00,TAVG,GHCND:USC00057656,",7",-10.9
2019-01-01T00:00:00,TMAX,GHCND:USC00057656,",,,7",0.68
2019-01-01T00:00:00,TMIN,GHCND:USC00057656,",,,7",-22.48
2019-01-01T00:00:00,TAVG,GHCND:USC00057936,",7",-8.85
2019-01-01T00:00:00,TMAX,GHCND:USC00057936,",,,7",-1.92
2019-01-01T00:00:00,TMIN,GHCND:USC00057936,",,,7",-15.79
2019-01-01T00:00:00,TAVG,GHCND:USC00058022,",7",-2.68
2019-01-01T00:00:00,TMAX,GHCND:USC00058022,",,,7",4.9
2019-01-01T00:00:00,TMIN,GHCND:USC00058022,",,,7",-10.26
2019-01-01T00:00:00,TAVG,GHCND:USC00058064,",7",-8.59
2019-01-01T00:00:00,TMAX,GHCND:USC00058064,",,,7",-0.97
2019-01-01T00:00:00,TMIN,GHCND:USC00058064,",,,7",-16.22
2019-01-01T00:00:00,TAVG,GHCND:USC00058157,",7",-0.44
2019-01-01T00:00:00,TMAX,GHCND:USC00058157,",,,7",7.95
2019-01-01T00:00:00,TMIN,GHCND:USC00058157,",,,7",-8.83
2019-01-01T00:00:00,TAVG,GHCND:USC00058184,",7",-12.66
2019-01-01T00:00:00,TMAX,GHCND:USC00058184,",,,7",-2.98
2019-01-01T00:00:00,TMIN,GHCND:USC00058184,",,,7",-22.34
2019-01-01T00:00:00,TAVG,GHCND:USC00058204,"1,7",-8.51
2019-01-01T00:00:00,TMAX,GHCND:USC00058204,",,,7",2.29
2019-01-01T00:00:00,TMIN,GHCND:USC00058204,"1,,,7",-19.31
2019-01-01T00:00:00,TAVG,GHCND:USC00058429,",7",1.08
2019-01-01T00:00:00,TMAX,GHCND:USC00058429,",,,7",8.97
2019-01-01T00:00:00,TMIN,GHCND:USC00058429,",,,7",-6.81
2019-01-01T00:00:00,TAVG,GHCND:USC00058436,",7",-0.79
2019-01-01T00:00:00,TMAX,GHCND:USC00058436,",,,7",8.07
2019-01-01T00:00:00,TMIN,GHCND:USC00058436,",,,7",-9.66
2019-01-01T00:00:00,TAVG,GHCND:USC00058501,",7",-7.46
2019-01-01T00:00:00,TMAX,GHCND:USC00058501,",,,7",0.09
2019-01-01T00:00:00,TMIN,GHCND:USC00058501,",,,7",-15.02
2019-01-01T00:00:00,TAVG,GHCND:USC00058575,",7",-8.74
2019-01-01T00:00:00,TMAX,GHCND:USC00058575,",,,7",-3.69
2019-01-01T00:00:00,TMIN,GHCND:USC00058575,",,,7",-13.78
2019-01-01T00:00:00,TAVG,GHCND:USC00058582,",7",-7.15
2019-01-01T00:00:00,TMAX,GHCND:USC00058582,",,,7",1.69
2019-01-01T00:00:00,TMIN,GHCND:USC00058582,",,,7",-15.98
2019-01-01T00:00:00,TAVG,GHCND:USC00058690,",7",-2.67
2019-01-01T00:00:00,TMAX,GHCND:USC00058690,",,,7",3.41
2019-01-01T00:00:00,TMIN,GHCND:USC00058690,",,,7",-8.76
2019-01-01T00:00:00,TAVG,GHCND:USC00058756,",7",-9.64
2019-01-01T00:00:00,TMAX,GHCND:USC00058756,",,,7",-2.66
2019-01-01T00:00:00,TMIN,GHCND:USC00058756,",,,7",-16.61
2019-01-01T00:00:00,TAVG,GHCND:USC00058781,"1,7",0.65
2019-01-01T00:00:00,TMAX,GHCND:USC00058781,"1,,,7",7.52
2019-01-01T00:00:00,TMIN,GHCND:USC00058781,"1,,,7",-6.22
2019-01-01T00:00:00,TAVG,GHCND:USC00058793,",7",0.82
2019-01-01T00:00:00,TMAX,GHCND:USC00058793,",,,7",7.65
2019-01-01T00:00:00,TMIN,GHCND:USC00058793,",,,7",-6.0
2019-01-01T00:00:00,TMAX,GHCND:USC00058839,",,,7",6.36
2019-01-01T00:00:00,TAVG,GHCND:USC00058860,",7",-14.17
2019-01-01T00:00:00,TMAX,GHCND:USC00058860,",,,7",-3.95
2019-01-01T00:00:00,TMIN,GHCND:USC00058860,",,,7",-24.39
2019-01-01T00:00:00,TAVG,GHCND:USC00058931,",7",-6.21
2019-01-01T00:00:00,TMAX,GHCND:USC00058931,",,,7",2.51
2019-01-01T00:00:00,TMIN,GHCND:USC00058931,",,,7",-14.93
2019-01-01T00:00:00,TAVG,GHCND:USC00058992,",7",0.55
2019-01-01T00:00:00,TMAX,GHCND:USC00058992,",,,7",9.98
2019-01-01T00:00:00,TMIN,GHCND:USC00058992,",,,7",-8.87
2019-01-01T00:00:00,TAVG,GHCND:USC00058995,",7",-0.63
2019-01-01T00:00:00,TMAX,GHCND:USC00058995,",,,7",7.5
2019-01-01T00:00:00,TMIN,GHCND:USC00058995,",,,7",-8.75
2019-01-01T00:00:00,TAVG,GHCND:USC00059096,",7",-11.0
2019-01-01T00:00:00,TMAX,GHCND:USC00059096,",,,7",-3.85
2019-01-01T00:00:00,TMIN,GHCND:USC00059096,",,,7",-18.15
2019-01-01T00:00:00,TAVG,GHCND:USC00059213,",7",-3.36
2019-01-01T00:00:00,TMAX,GHCND:USC00059213,",,,7",6.63
2019-01-01T00:00:00,TMIN,GHCND:USC00059213,",,,7",-13.34
2019-01-01T00:00:00,TAVG,GHCND:USC00059243,",7",-1.18
2019-01-01T00:00:00,TMAX,GHCND:USC00059243,",,,7",6.76
2019-01-01T00:00:00,TMIN,GHCND:USC00059243,",,,7",-9.12
2019-01-01T00:00:00,TAVG,GHCND:USC00059265,",7",-9.14
2019-01-01T00:00:00,TMAX,GHCND:USC00059265,",,,7",-1.78
2019-01-01T00:00:00,TMIN,GHCND:USC00059265,",,,7",-16.5
2019-01-01T00:00:00,TAVG,GHCND:USC00059275,",7",-7.02
2019-01-01T00:00:00,TMAX,GHCND:USC00059275,",,,7",0.13
2019-01-01T00:00:00,TMIN,GHCND:USC00059275,",,,7",-14.16
2019-01-01T00:00:00,TAVG,GHCND:USC00059295,",7",-0.81
2019-01-01T00:00:00,TMAX,GHCND:USC00059295,",,,7",6.35
2019-01-01T00:00:00,TMIN,GHCND:USC00059295,",,,7",-7.96
2019-01-01T00:00:00,TAVG,GHCND:USC00060227,",7",-3.94
2019-01-01T00:00:00,TMAX,GHCND:USC00060227,",,,7",1.4
2019-01-01T00:00:00,TMIN,GHCND:USC00060227,",,,7",-9.27
2019-01-01T00:00:00,TAVG,GHCND:USC00060299,",7",-4.37
2019-01-01T00:00:00,TMAX,GHCND:USC00060299,",,,7",1.26
2019-01-01T00:00:00,TMIN,GHCND:USC00060299,",,,7",-10.0
2019-01-01T00:00:00,TAVG,GHCND:USC00060973,",7",-3.71
2019-01-01T00:00:00,TMAX,GHCND:USC00060973,",,,7",2.35
2019-01-01T00:00:00,TMIN,GHCND:USC00060973,",,,7",-9.76
2019-01-01T00:00:00,TAVG,GHCND:USC00061762,",7",-2.6
2019-01-01T00:00:00,TMAX,GHCND:USC00061762,",,,7",1.86
2019-01-01T00:00:00,TMIN,GHCND:USC00061762,",,,7",-7.05
2019-01-01T00:00:00,TAVG,GHCND:USC00063207,",7",-0.78
2019-01-01T00:00:00,TMAX,GHCND:USC00063207,",,,7",3.77
2019-01-01T00:00:00,TMIN,GHCND:USC00063207,",,,7",-5.34
2019-01-01T00:00:00,TAVG,GHCND:USC00063420,",7",-2.73
2019-01-01T00:00:00,TMAX,GHCND:USC00063420,",,,7",2.57
2019-01-01T00:00:00,TMIN,GHCND:USC00063420,",,,7",-8.03
2019-01-01T00:00:00,TAVG,GHCND:USC00065077,",7",-1.44
2019-01-01T00:00:00,TMAX,GHCND:USC00065077,",,,7",3.83
2019-01-01T00:00:00,TMIN,GHCND:USC00065077,",,,7",-6.71
2019-01-01T00:00:00,TAVG,GHCND:USC00065445,",7",-5.74
2019-01-01T00:00:00,TMAX,GHCND:USC00065445,",,,7",-1.0
2019-01-01T00:00:00,TMIN,GHCND:USC00065445,",,,7",-10.48
2019-01-01T00:00:00,TAVG,GHCND:USC00065910,",7",-0.96
2019-01-01T00:00:00,TMAX,GHCND:USC00065910,",,,7",3.94
2019-01-01T00:00:00,TMIN,GHCND:USC00065910,",,,7",-5.87
2019-01-01T00:00:00,TAVG,GHCND:USC00067958,",7",-4.38
2019-01-01T00:00:00,TMAX,GHCND:USC00067958,",,,7",1.03
2019-01-01T00:00:00,TMIN,GHCND:USC00067958,",,,7",-9.79
2019-01-01T00:00:00,TAVG,GHCND:USC00067970,",Z",-0.63
2019-01-01T00:00:00,TMAX,GHCND:USC00067970,",,,Z",3.8
2019-01-01T00:00:00,TMIN,GHCND:USC00067970,",,,Z",-5.05
2019-01-01T00:00:00,TAVG,GHCND:USC00068138,",7",-3.24
2019-01-01T00:00:00,TMAX,GHCND:USC00068138,",,,7",1.59
2019-01-01T00:00:00,TMIN,GHCND:USC00068138,",,,7",-8.07
2019-01-01T00:00:00,TAVG,GHCND:USC00069388,",7",-3.66
2019-01-01T00:00:00,TMAX,GHCND:USC00069388,",,,7",1.61
2019-01-01T00:00:00,TMIN,GHCND:USC00069388,",,,7",-8.94
2019-01-01T00:00:00,TAVG,GHCND:USC00072730,",7",2.02
2019-01-01T00:00:00,TMAX,GHCND:USC00072730,",,,7",6.52
2019-01-01T00:00:00,TMIN,GHCND:USC00072730,",,,7",-2.48
2019-01-01T00:00:00,TAVG,GHCND:USC00079605,",7",-0.46
2019-01-01T00:00:00,TMAX,GHCND:USC00079605,",,,7",3.61
2019-01-01T00:00:00,TMIN,GHCND:USC00079605,",,,7",-4.52
2019-01-01T00:00:00,TAVG,GHCND:USC00080228,",7",15.79
2019-01-01T00:00:00,TMAX,GHCND:USC00080228,",,,7",22.55
2019-01-01T00:00:00,TMIN,GHCND:USC00080228,",,,7",9.03
2019-01-01T00:00:00,TAVG,GHCND:USC00080236,",7",15.79
2019-01-01T00:00:00,TMAX,GHCND:USC00080236,",,,7",23.51
2019-01-01T00:00:00,TMIN,GHCND:USC00080236,",,,7",8.07
2019-01-01T00:00:00,TAVG,GHCND:USC00080369,"1,7",15.71
2019-01-01T00:00:00,TMAX,GHCND:USC00080369,"1,,,7",22.42
2019-01-01T00:00:00,TMIN,GHCND:USC00080369,"1,,,7",8.99
2019-01-01T00:00:00,TAVG,GHCND:USC00080478,",7",15.6
2019-01-01T00:00:00,TMAX,GHCND:USC00080478,",,,7",22.53
2019-01-01T00:00:00,TMIN,GHCND:USC00080478,",,,7",8.66
2019-01-01T00:00:00,TAVG,GHCND:USC00080737,",7",14.85
2019-01-01T00:00:00,TMAX,GHCND:USC00080737,",,,7",21.74
2019-01-01T00:00:00,TMIN,GHCND:USC00080737,",,,7",7.96
2019-01-01T00:00:00,TAVG,GHCND:USC00080945,",7",15.88
2019-01-01T00:00:00,TMAX,GHCND:USC00080945,",,,7",21.16
2019-01-01T00:00:00,TMIN,GHCND:USC00080945,",,,7",10.6
2019-01-01T00:00:00,TAVG,GHCND:USC00081163,",7",12.9
2019-01-01T00:00:00,TMAX,GHCND:USC00081163,",,,7",20.45
2019-01-01T00:00:00,TMIN,GHCND:USC00081163,",,,7",5.34
2019-01-01T00:00:00,TAVG,GHCND:USC00081276,",7",18.62
2019-01-01T00:00:00,TMAX,GHCND:USC00081276,",,,7",23.27
2019-01-01T00:00:00,TMIN,GHCND:USC00081276,",,,7",13.96
2019-01-01T00:00:00,TAVG,GHCND:USC00081306,",7",20.97
2019-01-01T00:00:00,TMAX,GHCND:USC00081306,",,,7",25.43
2019-01-01T00:00:00,TMIN,GHCND:USC00081306,",,,7",16.51
2019-01-01T00:00:00,TAVG,GHCND:USC00081544,",7",11.09
2019-01-01T00:00:00,TMAX,GHCND:USC00081544,",,,7",17.46
2019-01-01T00:00:00,TMIN,GHCND:USC00081544,",,,7",4.72
2019-01-01T00:00:00,TAVG,GHCND:USC00081641,"2,7",16.04
2019-01-01T00:00:00,TMAX,GHCND:USC00081641,"2,,,7",22.07
2019-01-01T00:00:00,TMIN,GHCND:USC00081641,",,,7",10.01
2019-01-01T00:00:00,TAVG,GHCND:USC00082008,",7",12.29
2019-01-01T00:00:00,TMAX,GHCND:USC00082008,",,,7",19.07
2019-01-01T00:00:00,TMIN,GHCND:USC00082008,",,,7",5.5
2019-01-01T00:00:00,TAVG,GHCND:USC00082046,"1,7",21.08
2019-01-01T00:00:00,TMAX,GHCND:USC00082046,"1,,,7",24.83
2019-01-01T00:00:00,TMIN,GHCND:USC00082046,"1,,,7",17.33
2019-01-01T00:00:00,TAVG,GHCND:USC00082150,",7",15.78
2019-01-01T00:00:00,TMAX,GHCND:USC00082150,",,,7",20.12
