date,datatype,station,attributes,value
2018-01-01T00:00:00,TMIN,GHCND:USC00014193,"1,,,7",-0.82
2018-01-01T00:00:00,TAVG,GHCND:USC00014502,",7",3.13
2018-01-01T00:00:00,TMAX,GHCND:USC00014502,",,,7",10.44
2018-01-01T00:00:00,TMIN,GHCND:USC00014502,",,,7",-4.18
2018-01-01T00:00:00,TAVG,GHCND:USC00015121,",7",4.52
2018-01-01T00:00:00,TMAX,GHCND:USC00015121,",,,7",11.43
2018-01-01T00:00:00,TMIN,GHCND:USC00015121,",,,7",-2.38
2018-01-01T00:00:00,TAVG,GHCND:USC00015553,",7",7.91
2018-01-01T00:00:00,TMAX,GHCND:USC00015553,",,,7",13.87
2018-01-01T00:00:00,TMIN,GHCND:USC00015553,",,,7",1.95
2018-01-01T00:00:00,TAVG,GHCND:USC00015635,"1,7",1.32
2018-01-01T00:00:00,TMAX,GHCND:USC00015635,",,,7",7.52
2018-01-01T00:00:00,TMIN,GHCND:USC00015635,"1,,,7",-4.87
2018-01-01T00:00:00,TAVG,GHCND:USC00015751,",7",1.52
2018-01-01T00:00:00,TMAX,GHCND:USC00015751,",,,7",7.58
2018-01-01T00:00:00,TMIN,GHCND:USC00015751,",,,7",-4.55
2018-01-01T00:00:00,TAVG,GHCND:USC00016129,",7",4.27
2018-01-01T00:00:00,TMAX,GHCND:USC00016129,",,,7",11.15
2018-01-01T00:00:00,TMIN,GHCND:USC00016129,",,,7",-2.6
2018-01-01T00:00:00,TAVG,GHCND:USC00016196,",7",1.43
2018-01-01T00:00:00,TMAX,GHCND:USC00016196,",,,7",7.98
2018-01-01T00:00:00,TMIN,GHCND:USC00016196,",,,7",-5.11
2018-01-01T00:00:00,TAVG,GHCND:USC00016988,",7",7.47
2018-01-01T00:00:00,TMAX,GHCND:USC00016988,",,,7",14.04
2018-01-01T00:00:00,TMIN,GHCND:USC00016988,",,,7",0.9
2018-01-01T00:00:00,TAVG,GHCND:USC00017025,",7",2.81
2018-01-01T00:00:00,TMAX,GHCND:USC00017025,",,,7",9.8
2018-01-01T00:00:00,TMIN,GHCND:USC00017025,",,,7",-4.17
2018-01-01T00:00:00,TAVG,GHCND:USC00017131,"5,7",2.75
2018-01-01T00:00:00,TMAX,GHCND:USC00017131,"5,,,7",8.02
2018-01-01T00:00:00,TMIN,GHCND:USC00017131,"5,,,7",-2.52
2018-01-01T00:00:00,TAVG,GHCND:USC00017207,",7",1.3
2018-01-01T00:00:00,TMAX,GHCND:USC00017207,",,,7",6.97
2018-01-01T00:00:00,TMIN,GHCND:USC00017207,",,,7",-4.37
2018-01-01T00:00:00,TAVG,GHCND:USC00017304,",7",2.0
2018-01-01T00:00:00,TMAX,GHCND:USC00017304,",,,7",8.68
2018-01-01T00:00:00,TMIN,GHCND:USC00017304,",,,7",-4.67
2018-01-01T00:00:00,TAVG,GHCND:USC00017674,",7",2.57
2018-01-01T00:00:00,TMAX,GHCND:USC00017674,",,,7",8.58
2018-01-01T00:00:00,TMIN,GHCND:USC00017674,",,,7",-3.45
2018-01-01T00:00:00,TAVG,GHCND:USC00017999,",7",2.6
2018-01-01T00:00:00,TMAX,GHCND:USC00017999,",,,7",9.96
2018-01-01T00:00:00,TMIN,GHCND:USC00017999,",,,7",-4.76
2018-01-01T00:00:00,TAVG,GHCND:USC00018024,",7",2.89
2018-01-01T00:00:00,TMAX,GHCND:USC00018024,",,,7",9.75
2018-01-01T00:00:00,TMIN,GHCND:USC00018024,",,,7",-3.97
2018-01-01T00:00:00,TAVG,GHCND:USC00018209,",7",4.15
2018-01-01T00:00:00,TMAX,GHCND:USC00018209,",,,7",10.34
2018-01-01T00:00:00,TMIN,GHCND:USC00018209,",,,7",-2.04
2018-01-01T00:00:00,TAVG,GHCND:USC00018323,"1,7",4.99
2018-01-01T00:00:00,TMAX,GHCND:USC00018323,"1,,,7",11.44
2018-01-01T00:00:00,TMIN,GHCND:USC00018323,"1,,,7",-1.47
2018-01-01T00:00:00,TAVG,GHCND:USC00018380,",7",5.76
2018-01-01T00:00:00,TMAX,GHCND:USC00018380,",,,7",11.99
2018-01-01T00:00:00,TMIN,GHCND:USC00018380,",,,7",-0.46
2018-01-01T00:00:00,TAVG,GHCND:USC00018469,",7",2.16
2018-01-01T00:00:00,TMAX,GHCND:USC00018469,",,,7",8.09
2018-01-01T00:00:00,TMIN,GHCND:USC00018469,",,,7",-3.78
2018-01-01T00:00:00,TAVG,GHCND:USC00018517,",7",3.74
2018-01-01T00:00:00,TMAX,GHCND:USC00018517,",,,7",10.4
2018-01-01T00:00:00,TMIN,GHCND:USC00018517,",,,7",-2.92
2018-01-01T00:00:00,TAVG,GHCND:USC00018998,",7",2.63
2018-01-01T00:00:00,TMAX,GHCND:USC00018998,",,,7",9.45
2018-01-01T00:00:00,TMIN,GHCND:USC00018998,",,,7",-4.19
2018-01-01T00:00:00,TAVG,GHCND:USC00020080,",7",16.71
2018-01-01T00:00:00,TMAX,GHCND:USC00020080,",,,7",23.65
2018-01-01T00:00:00,TMIN,GHCND:USC00020080,",,,7",9.76
2018-01-01T00:00:00,TAVG,GHCND:USC00020100,"1,7",11.4
2018-01-01T00:00:00,TMAX,GHCND:USC00020100,"1,,,7",21.49
2018-01-01T00:00:00,TMIN,GHCND:USC00020100,"1,,,7",1.32
2018-01-01T00:00:00,TAVG,GHCND:USC00020159,"1,7",0.85
2018-01-01T00:00:00,TMAX,GHCND:USC00020159,"1,,,7",10.48
2018-01-01T00:00:00,TMIN,GHCND:USC00020159,"1,,,7",-8.78
2018-01-01T00:00:00,TAVG,GHCND:USC00020287,"1,7",12.42
2018-01-01T00:00:00,TMAX,GHCND:USC00020287,"1,,,7",22.35
2018-01-01T00:00:00,TMIN,GHCND:USC00020287,"1,,,7",2.48
2018-01-01T00:00:00,TAVG,GHCND:USC00020288,",7",15.58
2018-01-01T00:00:00,TMAX,GHCND:USC00020288,",,,7",22.91
2018-01-01T00:00:00,TMIN,GHCND:USC00020288,",,,7",8.24
2018-01-01T00:00:00,TAVG,GHCND:USC00020404,",7",12.33
2018-01-01T00:00:00,TMAX,GHCND:USC00020404,",,,7",21.85
2018-01-01T00:00:00,TMIN,GHCND:USC00020404,",,,7",2.82
2018-01-01T00:00:00,TAVG,GHCND:USC00020586,"1,7",9.33
2018-01-01T00:00:00,TMAX,GHCND:USC00020586,"1,,,7",17.57
2018-01-01T00:00:00,TMIN,GHCND:USC00020586,"1,,,7",1.09
2018-01-01T00:00:00,TAVG,GHCND:USC00020678,",7",-0.04
2018-01-01T00:00:00,TMAX,GHCND:USC00020678,",,,7",9.58
2018-01-01T00:00:00,TMIN,GHCND:USC00020678,",,,7",-9.66
2018-01-01T00:00:00,TAVG,GHCND:USC00020683,"2,7",8.85
2018-01-01T00:00:00,TMAX,GHCND:USC00020683,"1,,,7",20.85
2018-01-01T00:00:00,TMIN,GHCND:USC00020683,"2,,,7",-3.16
2018-01-01T00:00:00,TAVG,GHCND:USC00020750,"3,7",2.66
2018-01-01T00:00:00,TMAX,GHCND:USC00020750,"3,,,7",10.22
2018-01-01T00:00:00,TMIN,GHCND:USC00020750,"3,,,7",-4.9
2018-01-01T00:00:00,TAVG,GHCND:USC00020775,",7",8.34
2018-01-01T00:00:00,TMAX,GHCND:USC00020775,",,,7",16.07
2018-01-01T00:00:00,TMIN,GHCND:USC00020775,",,,7",0.61
2018-01-01T00:00:00,TAVG,GHCND:USC00020808,",7",3.7
2018-01-01T00:00:00,TMAX,GHCND:USC00020808,",,,7",14.06
2018-01-01T00:00:00,TMIN,GHCND:USC00020808,",,,7",-6.67
2018-01-01T00:00:00,TAVG,GHCND:USC00020871,"2,7",1.27
2018-01-01T00:00:00,TMAX,GHCND:USC00020871,"2,,,7",10.57
2018-01-01T00:00:00,TMIN,GHCND:USC00020871,"2,,,7",-8.04
2018-01-01T00:00:00,TAVG,GHCND:USC00021001,"1,7",0.41
2018-01-01T00:00:00,TMAX,GHCND:USC00021001,"1,,,7",5.72
2018-01-01T00:00:00,TMIN,GHCND:USC00021001,"1,,,7",-4.91
2018-01-01T00:00:00,TAVG,GHCND:USC00021248,",7",1.77
2018-01-01T00:00:00,TMAX,GHCND:USC00021248,",,,7",11.27
2018-01-01T00:00:00,TMIN,GHCND:USC00021248,",,,7",-7.74
2018-01-01T00:00:00,TAVG,GHCND:USC00021282,"3,7",14.46
2018-01-01T00:00:00,TMAX,GHCND:USC00021282,"3,,,7",21.47
2018-01-01T00:00:00,TMIN,GHCND:USC00021282,"3,,,7",7.46
2018-01-01T00:00:00,TAVG,GHCND:USC00021314,",7",13.32
2018-01-01T00:00:00,TMAX,GHCND:USC00021314,",,,7",22.24
2018-01-01T00:00:00,TMIN,GHCND:USC00021314,",,,7",4.4
2018-01-01T00:00:00,TAVG,GHCND:USC00021330,",7",10.21
2018-01-01T00:00:00,TMAX,GHCND:USC00021330,",,,7",21.21
2018-01-01T00:00:00,TMIN,GHCND:USC00021330,",,,7",-0.78
2018-01-01T00:00:00,TAVG,GHCND:USC00021353,",7",15.8
2018-01-01T00:00:00,TMAX,GHCND:USC00021353,",,,7",24.19
2018-01-01T00:00:00,TMIN,GHCND:USC00021353,",,,7",7.41
2018-01-01T00:00:00,TAVG,GHCND:USC00021357,",7",11.73
2018-01-01T00:00:00,TMAX,GHCND:USC00021357,",,,7",22.21
2018-01-01T00:00:00,TMIN,GHCND:USC00021357,",,,7",1.26
2018-01-01T00:00:00,TAVG,GHCND:USC00021654,",7",5.99
2018-01-01T00:00:00,TMAX,GHCND:USC00021654,",,,7",15.25
2018-01-01T00:00:00,TMIN,GHCND:USC00021654,",,,7",-3.26
2018-01-01T00:00:00,TAVG,GHCND:USC00022109,",7",10.62
2018-01-01T00:00:00,TMAX,GHCND:USC00022109,",,,7",18.43
2018-01-01T00:00:00,TMIN,GHCND:USC00022109,",,,7",2.8
2018-01-01T00:00:00,TAVG,GHCND:USC00022140,"3,7",10.59
2018-01-01T00:00:00,TMAX,GHCND:USC00022140,"3,,,7",18.59
2018-01-01T00:00:00,TMIN,GHCND:USC00022140,"3,,,7",2.6
2018-01-01T00:00:00,TAVG,GHCND:USC00022480,",7",13.83
2018-01-01T00:00:00,TMAX,GHCND:USC00022480,",,,7",22.19
2018-01-01T00:00:00,TMIN,GHCND:USC00022480,",,,7",5.47
2018-01-01T00:00:00,TAVG,GHCND:USC00022527,",7",6.11
2018-01-01T00:00:00,TMAX,GHCND:USC00022527,",,,7",15.65
2018-01-01T00:00:00,TMIN,GHCND:USC00022527,",,,7",-3.44
2018-01-01T00:00:00,TAVG,GHCND:USC00022754,",7",7.17
2018-01-01T00:00:00,TMAX,GHCND:USC00022754,",,,7",18.24
2018-01-01T00:00:00,TMIN,GHCND:USC00022754,",,,7",-3.9
2018-01-01T00:00:00,TAVG,GHCND:USC00022782,",7",15.5
2018-01-01T00:00:00,TMAX,GHCND:USC00022782,",,,7",24.05
2018-01-01T00:00:00,TMIN,GHCND:USC00022782,",,,7",6.95
2018-01-01T00:00:00,TAVG,GHCND:USC00022790,",7",16.42
2018-01-01T00:00:00,TMAX,GHCND:USC00022790,",,,7",24.07
2018-01-01T00:00:00,TMIN,GHCND:USC00022790,",,,7",8.78
2018-01-01T00:00:00,TAVG,GHCND:USC00023009,"1,7",0.55
2018-01-01T00:00:00,TMAX,GHCND:USC00023009,"1,,,7",10.38
2018-01-01T00:00:00,TMIN,GHCND:USC00023009,"1,,,7",-9.28
2018-01-01T00:00:00,TAVG,GHCND:USC00023160,",7",-0.03
2018-01-01T00:00:00,TMAX,GHCND:USC00023160,",,,7",9.39
2018-01-01T00:00:00,TMIN,GHCND:USC00023160,",,,7",-9.45
2018-01-01T00:00:00,TMIN,GHCND:USC00023190,"5,,,7",8.99
2018-01-01T00:00:00,TAVG,GHCND:USC00023501,",7",8.73
2018-01-01T00:00:00,TMAX,GHCND:USC00023501,",,,7",15.67
2018-01-01T00:00:00,TMIN,GHCND:USC00023501,",,,7",1.79
2018-01-01T00:00:00,TAVG,GHCND:USC00023668,",7",13.55
2018-01-01T00:00:00,TMAX,GHCND:USC00023668,",,,7",22.9
2018-01-01T00:00:00,TMIN,GHCND:USC00023668,",,,7",4.2
2018-01-01T00:00:00,TAVG,GHCND:USC00023961,",7",1.97
2018-01-01T00:00:00,TMAX,GHCND:USC00023961,",,,7",10.53
2018-01-01T00:00:00,TMIN,GHCND:USC00023961,",,,7",-6.58
2018-01-01T00:00:00,TAVG,GHCND:USC00024453,"1,7",8.65
2018-01-01T00:00:00,TMAX,GHCND:USC00024453,"1,,,7",12.89
2018-01-01T00:00:00,TMIN,GHCND:USC00024453,"1,,,7",4.42
2018-01-01T00:00:00,TAVG,GHCND:USC00024534,"1,7",10.22
2018-01-01T00:00:00,TMAX,GHCND:USC00024534,"1,,,7",17.68
2018-01-01T00:00:00,TMIN,GHCND:USC00024534,"1,,,7",2.77
2018-01-01T00:00:00,TAVG,GHCND:USC00024761,",7",14.97
2018-01-01T00:00:00,TMAX,GHCND:USC00024761,",,,7",21.63
2018-01-01T00:00:00,TMIN,GHCND:USC00024761,",,,7",8.31
2018-01-01T00:00:00,TAVG,GHCND:USC00024829,"1,7",15.27
2018-01-01T00:00:00,TMAX,GHCND:USC00024829,"1,,,7",22.7
2018-01-01T00:00:00,TMIN,GHCND:USC00024829,"1,,,7",7.84
2018-01-01T00:00:00,TAVG,GHCND:USC00024977,",7",14.81
2018-01-01T00:00:00,TMAX,GHCND:USC00024977,",,,7",21.99
2018-01-01T00:00:00,TMIN,GHCND:USC00024977,",,,7",7.62
2018-01-01T00:00:00,TAVG,GHCND:USC00025412,",7",2.24
2018-01-01T00:00:00,TMAX,GHCND:USC00025412,",,,7",9.6
2018-01-01T00:00:00,TMIN,GHCND:USC00025412,",,,7",-5.12
2018-01-01T00:00:00,TAVG,GHCND:USC00025418,"2,7",10.8
2018-01-01T00:00:00,TMAX,GHCND:USC00025418,"2,,,7",21.43
2018-01-01T00:00:00,TMIN,GHCND:USC00025418,"2,,,7",0.17
2018-01-01T00:00:00,TAVG,GHCND:USC00025494,"3,7",4.12
2018-01-01T00:00:00,TMAX,GHCND:USC00025494,"3,,,7",11.66
2018-01-01T00:00:00,TMIN,GHCND:USC00025494,"3,,,7",-3.43
2018-01-01T00:00:00,TAVG,GHCND:USC00025635,"3,7",8.36
2018-01-01T00:00:00,TMAX,GHCND:USC00025635,"3,,,7",19.68
2018-01-01T00:00:00,TMIN,GHCND:USC00025635,"3,,,7",-2.96
2018-01-01T00:00:00,TAVG,GHCND:USC00025825,",7",7.3
2018-01-01T00:00:00,TMAX,GHCND:USC00025825,",,,7",16.25
2018-01-01T00:00:00,TMIN,GHCND:USC00025825,",,,7",-1.64
2018-01-01T00:00:00,TAVG,GHCND:USC00025924,",7",10.41
2018-01-01T00:00:00,TMAX,GHCND:USC00025924,",,,7",22.08
